frame,minimap_x_ratio,minimap_y_ratio,move_dir,target,champions,minions,towers
174,0.731,0.294,STOPPED,NONE,"Garen,875,493,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1214,430,100.0,Red|UNKNOWN,1027,344,100.0,Red|UNKNOWN,1114,617,100.0,Red",,
177,0.731,0.294,STOPPED,NONE,"Garen,875,491,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1215,430,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
180,0.731,0.294,STOPPED,NONE,"Garen,874,492,100.0,Red|Karthus,1217,325,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
183,0.731,0.294,STOPPED,NONE,"Garen,874,494,100.0,Red|Karthus,1217,326,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
186,0.731,0.294,STOPPED,NONE,"Karthus,1216,326,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,876,590,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
189,0.731,0.294,STOPPED,NONE,,,
192,0.731,0.294,STOPPED,NONE,,,
195,0.731,0.294,STOPPED,NONE,,,
198,0.731,0.294,STOPPED,NONE,"Garen,874,490,100.0,Red|UNKNOWN,847,411,100.0,Red|Karthus,1216,326,100.0,Red|UNKNOWN,1027,344,100.0,Red|UNKNOWN,1114,617,100.0,Red",,
201,0.731,0.294,STOPPED,NONE,"Garen,875,490,100.0,Red|Karthus,1216,337,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1027,344,100.0,Red|UNKNOWN,1114,616,100.0,Red",,
204,0.731,0.294,STOPPED,NONE,"Garen,875,495,100.0,Red|Karthus,1216,336,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
207,0.731,0.294,STOPPED,NONE,"Garen,876,497,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1215,431,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
210,0.731,0.294,STOPPED,NONE,"Garen,876,496,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1215,431,100.0,Red|UNKNOWN,1112,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
213,0.731,0.294,STOPPED,NONE,"Garen,875,495,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1215,431,100.0,Red|UNKNOWN,1113,616,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
216,0.731,0.294,STOPPED,NONE,"Garen,874,495,100.0,Red|UNKNOWN,847,411,100.0,Red|UNKNOWN,1215,431,100.0,Red|UNKNOWN,1027,344,100.0,Red|UNKNOWN,1113,617,100.0,Red",,
219,0.731,0.294,STOPPED,NONE,"Garen,874,495,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1215,431,100.0,Red|UNKNOWN,1026,344,100.0,Red|UNKNOWN,1113,617,100.0,Red",,
222,0.731,0.294,STOPPED,NONE,,,
225,0.731,0.294,STOPPED,NONE,"Garen,875,495,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1214,430,100.0,Red|UNKNOWN,1027,344,100.0,Red|UNKNOWN,1114,616,100.0,Red",,
228,0.731,0.294,STOPPED,NONE,,,
231,0.731,0.294,STOPPED,NONE,,,
234,0.731,0.294,STOPPED,NONE,"Karthus,1217,333,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,874,590,100.0,Red|UNKNOWN,1026,344,100.0,Red|UNKNOWN,1113,617,100.0,Red",,
237,0.731,0.294,STOPPED,NONE,"Karthus,1218,332,100.0,Red|UNKNOWN,848,412,100.0,Red|UNKNOWN,875,590,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
240,0.731,0.294,STOPPED,NONE,,,
243,0.731,0.294,STOPPED,NONE,"Neeko,851,305,100.0,Red|Neeko,851,305,100.0,Red|UNKNOWN,1215,430,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
246,0.731,0.294,STOPPED,NONE,"Neeko,851,284,100.0,Red|UNKNOWN,874,591,100.0,Red|UNKNOWN,1215,430,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
249,0.731,0.294,STOPPED,NONE,"Neeko,851,281,100.0,Red|UNKNOWN,875,590,100.0,Red|UNKNOWN,1215,430,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
252,0.731,0.294,STOPPED,NONE,"Garen,875,495,100.0,Red|Neeko,852,292,100.0,Red|UNKNOWN,1215,430,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
255,0.731,0.294,STOPPED,NONE,"Neeko,850,312,100.0,Red|Garen,874,493,100.0,Red|UNKNOWN,1215,430,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1027,344,100.0,Red",,
258,0.731,0.294,STOPPED,NONE,,,
261,0.731,0.294,STOPPED,NONE,"Garen,875,494,100.0,Red|Karthus,1217,326,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
264,0.731,0.294,STOPPED,NONE,"Garen,875,496,100.0,Red|UNKNOWN,848,411,100.0,Red|Karthus,1217,326,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
267,0.731,0.294,STOPPED,NONE,"Garen,876,495,100.0,Red|UNKNOWN,848,412,100.0,Red|Karthus,1217,326,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
270,0.731,0.294,STOPPED,NONE,"Garen,877,495,100.0,Red|UNKNOWN,848,411,100.0,Red|Karthus,1217,326,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
273,0.731,0.294,STOPPED,NONE,"Garen,876,496,100.0,Red|UNKNOWN,848,411,100.0,Red|Karthus,1217,326,100.0,Red|UNKNOWN,1026,344,100.0,Red|UNKNOWN,1114,617,100.0,Red",,
276,0.731,0.294,STOPPED,NONE,"Garen,876,496,100.0,Red|Karthus,1218,335,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1114,617,100.0,Red|UNKNOWN,1024,345,100.0,Red",,
279,0.731,0.294,STOPPED,NONE,"Garen,876,496,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1215,431,100.0,Red|UNKNOWN,1025,344,100.0,Red|UNKNOWN,1114,617,100.0,Red",,
282,0.731,0.294,STOPPED,NONE,"Garen,876,496,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1214,430,100.0,Red|UNKNOWN,1113,617,100.0,Red|UNKNOWN,1026,344,100.0,Red",,
285,0.731,0.294,STOPPED,NONE,"Garen,877,499,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1215,431,100.0,Red|UNKNOWN,1026,344,100.0,Red|UNKNOWN,1113,617,100.0,Red",,
288,0.731,0.294,STOPPED,NONE,,,
291,0.731,0.294,STOPPED,NONE,,,
294,0.731,0.294,STOPPED,NONE,"Karthus,1216,339,100.0,Red|UNKNOWN,848,411,100.0,Red|Neeko,850,312,100.0,Red|UNKNOWN,1026,344,100.0,Red|UNKNOWN,1113,617,100.0,Red",,
297,0.731,0.294,STOPPED,NONE,,,
300,0.731,0.294,STOPPED,NONE,"Garen,874,494,100.0,Red|Karthus,1216,335,100.0,Red|UNKNOWN,848,411,100.0,Red|UNKNOWN,1027,344,100.0,Red|UNKNOWN,1114,617,100.0,Red",,
303,0.731,0.294,STOPPED,NONE,,,
306,0.731,0.294,STOPPED,NONE,"Karthus,1217,332,100.0,Red|UNKNOWN,848,411,100.0,Red|Neeko,850,312,100.0,Red|UNKNOWN,1027,344,100.0,Red|UNKNOWN,1114,617,100.0,Red",,
309,0.731,0.294,STOPPED,NONE,"Karthus,1217,331,100.0,Red|UNKNOWN,848,411,100.0,Red|Neeko,850,312,100.0,Red|UNKNOWN,1026,344,100.0,Red|UNKNOWN,1114,616,100.0,Red",,
312,0.731,0.294,75,NONE,"Neeko,846,316,100.0,Red|Neeko,1037,276,100.0,Red|Karthus,1216,328,100.0,Red|UNKNOWN,874,586,100.0,Red|UNKNOWN,1112,614,100.0,Red",,
315,0.734,0.297,120,NONE,"Neeko,851,303,100.0,Red|Neeko,851,303,100.0,Red|UNKNOWN,1113,611,100.0,Red|UNKNOWN,1027,389,100.0,Red|UNKNOWN,1214,424,100.0,Red",,
318,0.734,0.297,150,NONE,"Neeko,850,295,100.0,Red|Talon,995,307,100.0,Red|Neeko,850,295,100.0,Red|UNKNOWN,1219,424,100.0,Red",,
321,0.734,0.297,150,NONE,"Neeko,855,299,100.0,Red|Neeko,855,299,100.0,Red|Talon,995,307,100.0,Red|UNKNOWN,1121,604,100.0,Red",,
324,0.734,0.297,135,NONE,"Garen,889,487,100.0,Red|UNKNOWN,1123,601,100.0,Red|UNKNOWN,859,398,100.0,Red|Talon,995,307,100.0,Red|UNKNOWN,1226,416,100.0,Red",,
327,0.734,0.297,135,NONE,"Garen,893,476,100.0,Red|UNKNOWN,1126,598,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,863,394,100.0,Red|UNKNOWN,1228,414,100.0,Red",,
330,0.734,0.297,135,NONE,"Garen,896,451,100.0,Red|UNKNOWN,1129,593,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,1228,411,100.0,Red|UNKNOWN,865,389,100.0,Red",,
333,0.734,0.297,315,NONE,,,
336,0.734,0.297,STOPPED,NONE,"Garen,894,472,100.0,Red|UNKNOWN,1129,595,100.0,Red|UNKNOWN,865,394,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red",,
339,0.734,0.297,STOPPED,NONE,,,
342,0.734,0.297,STOPPED,NONE,"Garen,894,465,100.0,Red|UNKNOWN,1129,596,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red",,
345,0.734,0.297,STOPPED,NONE,"Garen,894,468,100.0,Red|UNKNOWN,1128,595,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red",,
348,0.734,0.297,STOPPED,NONE,"Garen,894,470,100.0,Red|UNKNOWN,1129,596,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red",,
351,0.734,0.297,STOPPED,NONE,"Garen,894,467,100.0,Red|UNKNOWN,1128,595,100.0,Red|UNKNOWN,866,395,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red",,
354,0.108,0.059,STOPPED,NONE,"Garen,894,468,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,1128,595,100.0,Red|UNKNOWN,1228,412,100.0,Red|UNKNOWN,866,395,100.0,Red",,
357,0.108,0.059,STOPPED,NONE,,,
360,0.108,0.059,STOPPED,NONE,,,
363,0.108,0.059,STOPPED,NONE,,,
366,0.108,0.059,STOPPED,NONE,,,
369,0.108,0.059,STOPPED,NONE,,,
372,0.108,0.059,STOPPED,NONE,,,
375,0.108,0.059,STOPPED,NONE,,,
378,0.108,0.059,STOPPED,NONE,,,
381,0.108,0.059,STOPPED,NONE,"Garen,894,464,100.0,Red|UNKNOWN,1129,595,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,1228,412,100.0,Red|UNKNOWN,862,389,100.0,Red",,
384,0.108,0.059,STOPPED,NONE,"Garen,893,465,100.0,Red|UNKNOWN,1129,594,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,866,394,100.0,Red",,
387,0.108,0.059,STOPPED,NONE,,,
390,0.108,0.059,STOPPED,NONE,,,
393,0.108,0.059,STOPPED,NONE,"Garen,896,465,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1228,412,100.0,Red|UNKNOWN,1127,594,100.0,Red|Neeko,855,299,100.0,Red",,
396,0.108,0.059,STOPPED,NONE,"Garen,899,464,100.0,Red|UNKNOWN,1229,412,100.0,Red|UNKNOWN,1129,595,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,864,390,100.0,Red",,
399,0.108,0.059,STOPPED,NONE,"Garen,897,467,100.0,Red|UNKNOWN,1129,595,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,863,390,100.0,Red",,
402,0.108,0.059,STOPPED,NONE,"Garen,895,466,100.0,Red|UNKNOWN,1229,412,100.0,Red|UNKNOWN,1128,595,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,863,389,100.0,Red",,
405,0.108,0.059,STOPPED,NONE,"Garen,896,466,100.0,Red|UNKNOWN,1128,594,100.0,Red|UNKNOWN,1229,412,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,863,389,100.0,Red",,
408,0.108,0.059,STOPPED,NONE,"Garen,896,460,100.0,Red|UNKNOWN,1128,595,100.0,Red|UNKNOWN,1229,413,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,863,389,100.0,Red",,
411,0.108,0.059,STOPPED,NONE,,,
414,0.108,0.059,STOPPED,NONE,"Garen,894,462,100.0,Red|UNKNOWN,1128,594,100.0,Red|UNKNOWN,865,394,100.0,Red|UNKNOWN,1228,412,100.0,Red|Neeko,855,299,100.0,Red",,
417,0.108,0.059,STOPPED,NONE,"Garen,894,462,100.0,Red|UNKNOWN,1128,594,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1229,412,100.0,Red|Neeko,855,299,100.0,Red",,
420,0.108,0.059,STOPPED,NONE,"Garen,894,466,100.0,Red|UNKNOWN,1228,412,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1128,595,100.0,Red|Neeko,855,299,100.0,Red",,
423,0.108,0.059,STOPPED,NONE,"Garen,892,466,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1229,413,100.0,Red|UNKNOWN,1128,595,100.0,Red|Neeko,855,299,100.0,Red",,
426,0.108,0.059,STOPPED,NONE,"Garen,892,466,100.0,Red|UNKNOWN,866,394,100.0,Red|UNKNOWN,1227,412,100.0,Red|UNKNOWN,1128,595,100.0,Red|Neeko,855,299,100.0,Red",,
429,0.108,0.059,STOPPED,NONE,,,
432,0.108,0.059,135,NONE,"Garen,894,468,100.0,Red|UNKNOWN,1230,411,100.0,Red|UNKNOWN,865,388,100.0,Red|UNKNOWN,1129,592,100.0,Red|Neeko,855,299,100.0,Red",,
435,0.108,0.059,120,NONE,"Garen,896,462,100.0,Red|UNKNOWN,1232,407,100.0,Red|UNKNOWN,870,385,100.0,Red|Neeko,855,299,100.0,Red|UNKNOWN,1130,587,100.0,Red",,
438,0.108,0.059,150,NONE,,,
441,0.108,0.059,180,NONE,,,
444,0.108,0.059,180,NONE,"Garen,858,434,100.0,Red|UNKNOWN,927,377,100.0,Red|Karthus,1216,328,100.0,Red|UNKNOWN,1287,397,100.0,Red|Garen,858,434,100.0,Red|Garen,858,434,100.0,Red",,
447,0.108,0.059,180,NONE,"Neeko,954,278,100.0,Red|Talon,871,597,100.0,Red|Garen,837,432,100.0,Red|UNKNOWN,1316,396,100.0,Red|Karthus,1216,328,100.0,Red",,
450,0.108,0.059,180,NONE,"Garen,821,432,100.0,Red|Neeko,987,274,100.0,Red|Talon,883,645,100.0,Red|Karthus,1216,328,100.0,Red",,
453,0.108,0.059,180,NONE,"Talon,908,687,100.0,Red|Neeko,1021,275,100.0,Red|Garen,807,429,100.0,Red|Karthus,1216,328,100.0,Red|UNKNOWN,1381,387,100.0,Red",,
456,0.108,0.059,165,NONE,"Talon,924,719,100.0,Red|UNKNOWN,1053,356,100.0,Red|Garen,807,429,100.0,Red|UNKNOWN,1412,376,100.0,Red|UNKNOWN,1321,553,100.0,Red",,
459,0.108,0.059,285,NONE,"Neeko,1090,247,100.0,Red|Talon,947,748,100.0,Red|Garen,784,433,100.0,Red|UNKNOWN,1364,541,100.0,Red|UNKNOWN,1445,362,100.0,Red",,
462,0.108,0.059,345,NONE,"Garen,776,436,100.0,Red|Talon,975,775,100.0,Red|UNKNOWN,1481,354,100.0,Red|UNKNOWN,1126,332,100.0,Red|UNKNOWN,1398,523,100.0,Red",,
465,0.108,0.059,345,NONE,"Garen,774,435,100.0,Red|Neeko,1168,224,100.0,Red|Talon,1004,801,100.0,Red|UNKNOWN,1440,515,100.0,Red|UNKNOWN,1517,342,100.0,Red",,
468,0.108,0.059,15,NONE,"Talon,1037,852,99.2,Red|Garen,774,435,100.0,Red|UNKNOWN,1203,311,100.0,Red|UNKNOWN,1556,328,100.0,Red|UNKNOWN,1484,501,100.0,Red",,
471,0.108,0.059,195,NONE,"Neeko,1253,202,100.0,Red|Garen,776,431,100.0,Red|Talon,1037,852,99.2,Red|UNKNOWN,1528,484,100.0,Red|UNKNOWN,1601,316,100.0,Red",,
474,0.108,0.059,240,NONE,"Garen,784,437,100.0,Red|Neeko,1304,187,100.0,Red|UNKNOWN,1652,302,100.0,Red|UNKNOWN,1581,468,100.0,Red|UNKNOWN,1125,1002,100.0,Red",,
477,0.108,0.059,345,NONE,"Neeko,1362,179,100.0,Red|Garen,784,437,100.0,Red|UNKNOWN,1185,1036,100.0,Red|UNKNOWN,1704,293,100.0,Red|UNKNOWN,1640,456,100.0,Red",,
480,0.108,0.059,330,NONE,"Garen,821,430,100.0,Red|Neeko,1416,166,100.0,Red|UNKNOWN,1249,1071,100.0,Red|UNKNOWN,1701,444,100.0,Red|UNKNOWN,1760,281,100.0,Red",,
483,0.108,0.059,345,NONE,"Neeko,1470,162,100.0,Red|UNKNOWN,1758,436,100.0,Red|Garen,821,430,100.0,Red|UNKNOWN,1812,275,100.0,Red|UNKNOWN,1307,1107,100.0,Red",,
486,0.108,0.059,0,NONE,"Neeko,1530,150,100.0,Red|Garen,821,430,100.0,Red|UNKNOWN,1864,267,100.0,Red|UNKNOWN,1819,425,100.0,Red|UNKNOWN,1380,1151,100.0,Red",,
489,0.108,0.059,0,NONE,"Neeko,1588,142,100.0,Red|UNKNOWN,870,535,100.0,Red|UNKNOWN,1870,416,100.0,Red|UNKNOWN,1890,258,100.0,Red|UNKNOWN,1454,1191,100.0,Red",,
492,0.108,0.059,315,NONE,"Neeko,1641,135,100.0,Red|Garen,880,426,100.0,Red|UNKNOWN,1895,410,100.0,Red",,
495,0.108,0.059,0,NONE,"Garen,896,425,100.0,Red|Neeko,1694,131,100.0,Red|UNKNOWN,1694,224,100.0,Red|UNKNOWN,632,1093,100.0,Red",,
498,0.108,0.059,345,NONE,"Garen,917,419,100.0,Red|Neeko,1753,122,100.0,Red|UNKNOWN,1753,218,100.0,Red",,
501,0.108,0.059,330,NONE,"Neeko,1803,119,100.0,Red|Garen,929,422,100.0,Red",,
504,0.108,0.059,225,NONE,"Garen,935,439,100.0,Red|Neeko,1843,112,100.0,Red",,
507,0.108,0.059,165,NONE,"Garen,941,445,100.0,Red|Neeko,1867,100,0.0,Red",,
510,0.108,0.059,225,NONE,"Garen,947,442,100.0,Red",,
513,0.108,0.059,285,NONE,"Garen,954,449,100.0,Red",,
516,0.108,0.059,165,NONE,"Garen,952,453,100.0,Red",,
519,0.108,0.059,STOPPED,NONE,"Garen,952,452,100.0,Red",,
522,0.108,0.059,165,NONE,,,
525,0.108,0.059,STOPPED,NONE,"Garen,954,445,100.0,Red",,
528,0.108,0.059,STOPPED,NONE,"Garen,952,449,100.0,Red",,
531,0.108,0.059,165,NONE,"Garen,953,455,100.0,Red",,
534,0.108,0.059,STOPPED,NONE,,,
537,0.108,0.059,165,NONE,,,
540,0.108,0.059,STOPPED,NONE,"Garen,953,448,100.0,Red",,
543,0.108,0.059,STOPPED,NONE,"Garen,951,454,100.0,Red|UNKNOWN,59,371,100.0,Red",,
546,0.108,0.059,STOPPED,NONE,"Garen,951,456,100.0,Red|UNKNOWN,1845,734,100.0,Red|UNKNOWN,89,360,100.0,Red",,
549,0.108,0.059,165,NONE,,,
552,0.108,0.059,STOPPED,NONE,,,
555,0.108,0.059,345,NONE,,,
558,0.108,0.059,345,NONE,,,
561,0.108,0.059,165,NONE,"Garen,953,451,100.0,Red|UNKNOWN,409,309,100.0,Red",,"RedInhibitor,940,343,100.0,Red|RedTower,390,303,97.5,Red"
564,0.108,0.059,0,NONE,"Garen,951,444,100.0,Red",,
567,0.108,0.059,15,NONE,"Garen,952,448,100.0,Red",,
570,0.108,0.059,180,NONE,"Garen,953,448,100.0,Red",,
573,0.108,0.059,180,NONE,,,
576,0.108,0.059,180,NONE,"Garen,954,448,100.0,Red",,
579,0.108,0.059,0,NONE,"Garen,950,442,100.0,Red",,
582,0.108,0.059,180,NONE,"Garen,953,446,100.0,Red",,
585,0.108,0.059,180,NONE,"Garen,951,448,100.0,Red",,
588,0.108,0.059,180,NONE,"Garen,953,453,100.0,Red",,
591,0.108,0.059,180,NONE,"Garen,952,444,100.0,Red",,
594,0.108,0.059,STOPPED,NONE,"Garen,953,447,100.0,Red|UNKNOWN,1013,281,100.0,Red",,
597,0.108,0.059,75,NONE,"Garen,951,447,100.0,Red",,
600,0.108,0.059,75,NONE,"Garen,951,448,100.0,Red",,
603,0.108,0.059,45,NONE,"Garen,952,446,100.0,Red",,
606,0.108,0.059,180,NONE,"Garen,953,442,100.0,Red",,
609,0.108,0.059,STOPPED,NONE,"Garen,952,446,100.0,Red",,
612,0.108,0.059,90,NONE,"Garen,950,446,100.0,Red",,
615,0.108,0.059,STOPPED,NONE,,,
618,0.108,0.059,90,NONE,,,
621,0.108,0.059,180,NONE,"Garen,954,438,100.0,Red",,
624,0.108,0.059,330,NONE,"Garen,950,440,100.0,Red",,
627,0.108,0.059,270,NONE,,,
630,0.108,0.059,0,NONE,,,
633,0.108,0.059,0,NONE,"Garen,953,462,100.0,Red",,
636,0.108,0.059,0,NONE,"Garen,952,463,100.0,Red",,
639,0.108,0.059,315,NONE,"Garen,952,470,100.0,Red",,
642,0.108,0.059,STOPPED,NONE,,,
645,0.108,0.059,75,NONE,"Garen,952,463,100.0,Red|Neeko,1867,100,0.0,Red",,
648,0.108,0.059,STOPPED,NONE,"Garen,953,464,100.0,Red|Neeko,1867,100,0.0,Red",,
651,0.108,0.059,STOPPED,NONE,"Garen,952,466,100.0,Red|Neeko,1867,100,0.0,Red",,
654,0.108,0.059,STOPPED,NONE,,,
657,0.108,0.059,STOPPED,NONE,"Garen,953,459,100.0,Red",,
660,0.108,0.059,STOPPED,NONE,"Garen,954,461,100.0,Red",,
663,0.108,0.059,STOPPED,NONE,"Garen,951,466,100.0,Red|UNKNOWN,330,392,100.0,Red",,"RedTower,323,387,95.9,Red"
666,0.108,0.059,STOPPED,NONE,"Garen,954,470,100.0,Red",,
669,0.108,0.059,STOPPED,NONE,"Garen,953,463,100.0,Red",,
672,0.108,0.059,STOPPED,NONE,"Garen,952,460,100.0,Red|UNKNOWN,495,386,100.0,Red",,"RedTower,465,380,99.2,Red"
675,0.108,0.059,345,NONE,"Garen,951,467,100.0,Red",,
678,0.108,0.059,345,NONE,"Garen,949,471,100.0,Red",,
681,0.108,0.059,STOPPED,NONE,,,
684,0.108,0.059,STOPPED,NONE,"Garen,952,459,100.0,Red",,
687,0.108,0.059,STOPPED,NONE,"Garen,951,462,100.0,Red",,
