frame,minimap_x_ratio,minimap_y_ratio,move_dir,target,champions,minions,towers
10650,0.304,0.262,315,NONE,"Garen,947,418,100.0,Red",,
10653,0.304,0.262,315,NONE,"Garen,953,424,100.0,Red",,
10656,0.304,0.262,180,NONE,"Garen,954,433,100.0,Red",,
10659,0.304,0.262,120,NONE,"Garen,958,441,100.0,Red",,
10662,0.304,0.262,180,NONE,"Garen,954,433,100.0,Red",,
10665,0.304,0.262,0,NONE,"Garen,955,432,100.0,Red",,
10668,0.304,0.262,255,NONE,"Garen,953,432,100.0,Red",,
10671,0.304,0.262,255,NONE,"Garen,952,435,100.0,Red",,
10674,0.304,0.262,270,NONE,"Garen,955,440,100.0,Red",,
10677,0.304,0.262,255,NONE,"Garen,953,451,100.0,Red",,
10680,0.304,0.262,285,NONE,"Garen,953,451,100.0,Red",,
10683,0.304,0.262,60,NONE,"Garen,951,451,100.0,Red",,
10686,0.304,0.262,120,NONE,"Garen,953,453,100.0,Red",,
10689,0.304,0.262,75,NONE,"Garen,950,449,100.0,Red",,
10692,0.304,0.262,180,NONE,"Garen,952,447,100.0,Red",,
10695,0.304,0.262,135,NONE,"Garen,950,453,100.0,Red",,
10698,0.304,0.262,180,NONE,"Garen,954,452,100.0,Red",,
10701,0.304,0.262,195,NONE,"Garen,953,456,100.0,Red",,
10704,0.304,0.262,180,NONE,"Garen,954,452,100.0,Red",,
10707,0.304,0.262,180,NONE,"Garen,954,449,100.0,Red",,
10710,0.304,0.262,180,NONE,"Garen,951,447,100.0,Red",,
10713,0.304,0.262,180,NONE,"Garen,953,448,100.0,Red",,
10716,0.304,0.262,180,NONE,"Garen,953,454,100.0,Red",,
10719,0.304,0.262,180,NONE,"Garen,952,453,100.0,Red",,
10722,0.304,0.262,180,NONE,"Garen,951,450,100.0,Red",,
10725,0.304,0.262,180,NONE,"Garen,950,458,100.0,Red",,
10728,0.304,0.262,180,NONE,"Garen,954,455,100.0,Red",,
10731,0.304,0.262,180,NONE,"Garen,952,453,100.0,Red",,
10734,0.304,0.262,STOPPED,NONE,"Garen,948,447,100.0,Red",,
10737,0.304,0.262,180,NONE,,,
10740,0.304,0.262,180,NONE,"Garen,953,450,100.0,Red",,
10743,0.304,0.262,120,NONE,"Garen,954,451,100.0,Red",,
10746,0.304,0.262,345,NONE,"Garen,953,454,100.0,Red",,
10749,0.304,0.262,180,NONE,"Garen,952,451,100.0,Red",,
10752,0.304,0.262,180,NONE,,,
10755,0.304,0.262,180,NONE,"Garen,952,449,100.0,Red",,
10758,0.304,0.262,180,NONE,"Garen,953,449,100.0,Red",,
10761,0.304,0.262,330,NONE,"Garen,951,448,100.0,Red",,
10764,0.304,0.262,STOPPED,NONE,"Garen,950,447,100.0,Red",,
10767,0.304,0.262,STOPPED,NONE,,,
10770,0.304,0.262,180,NONE,"Garen,954,451,100.0,Red",,
10773,0.304,0.262,165,NONE,,,
10776,0.304,0.262,270,NONE,,,
10779,0.304,0.262,120,NONE,"Garen,952,445,100.0,Red",,"RedTower,215,697,94.9,Red"
10782,0.304,0.262,STOPPED,NONE,"Garen,953,450,100.0,Red",,"RedInhibitor,925,706,100.0,Red"
10785,0.304,0.262,180,NONE,,,"RedInhibitor,966,693,100.0,Red"
10788,0.304,0.262,STOPPED,NONE,"Garen,951,453,100.0,Red",,"RedInhibitor,998,702,100.0,Red"
10791,0.304,0.262,225,NONE,,,
10794,0.304,0.262,165,NONE,"Garen,953,452,100.0,Red",,
10797,0.304,0.262,165,NONE,"Garen,954,444,100.0,Red|UNKNOWN,496,682,100.0,Red",,"RedTower,479,676,96.8,Red"
10800,0.304,0.262,STOPPED,NONE,"Garen,954,451,100.0,Red",,
10803,0.304,0.262,165,NONE,"Garen,953,456,100.0,Red",,
10806,0.304,0.262,15,NONE,"Garen,951,453,100.0,Red",,
10809,0.304,0.262,165,NONE,"Garen,953,458,100.0,Red",,
10812,0.304,0.262,165,NONE,,,
10815,0.304,0.262,STOPPED,NONE,"Garen,953,444,100.0,Red",,
10818,0.304,0.262,30,NONE,"Garen,954,450,100.0,Red",,
10821,0.304,0.262,180,NONE,"Garen,953,454,100.0,Red",,
10824,0.304,0.262,STOPPED,NONE,,,
10827,0.304,0.262,105,NONE,,,"RedTower,924,632,100.0,Red"
10830,0.304,0.262,60,NONE,,,"RedTower,965,603,100.0,Red"
10833,0.304,0.262,180,NONE,,,"RedTower,1013,626,100.0,Red"
10836,0.304,0.262,180,NONE,,,
10839,0.304,0.262,STOPPED,NONE,,,
10842,0.304,0.262,15,NONE,"Garen,951,449,100.0,Red|UNKNOWN,1246,618,100.0,Red",,
10845,0.304,0.262,300,NONE,"Garen,953,447,100.0,Red",,
10848,0.304,0.262,90,NONE,"Garen,952,449,100.0,Red",,
10851,0.304,0.262,135,NONE,"Garen,952,442,100.0,Red",,
10854,0.304,0.262,STOPPED,NONE,"Garen,953,449,100.0,Red",,
10857,0.304,0.262,STOPPED,NONE,"Garen,954,448,100.0,Red",,
10860,0.304,0.262,45,NONE,"Garen,951,450,100.0,Red",,
10863,0.304,0.262,90,NONE,"Garen,954,447,100.0,Red",,
10866,0.304,0.262,285,NONE,"Garen,955,448,100.0,Red",,
10869,0.304,0.262,270,NONE,"Garen,953,444,100.0,Red",,
10872,0.304,0.262,255,NONE,"Garen,955,451,100.0,Red",,
10875,0.304,0.262,270,NONE,"Garen,953,457,100.0,Red|UNKNOWN,1757,572,100.0,Red",,
10878,0.304,0.262,30,NONE,"Garen,956,464,100.0,Red",,
10881,0.304,0.262,180,NONE,,,
10884,0.304,0.262,STOPPED,NONE,,,
10887,0.304,0.262,STOPPED,NONE,"Garen,954,463,100.0,Red",,
10890,0.304,0.262,165,NONE,"Garen,955,467,100.0,Red",,
10893,0.304,0.262,90,NONE,"Garen,954,468,100.0,Red|UNKNOWN,1876,546,100.0,Red",,
10896,0.304,0.262,315,NONE,"Garen,954,472,100.0,Red",,
10899,0.304,0.262,135,NONE,"Garen,955,473,100.0,Red",,
10902,0.304,0.262,180,NONE,"Garen,956,465,100.0,Red",,
10905,0.304,0.262,STOPPED,NONE,"Garen,953,463,100.0,Red",,
10908,0.304,0.262,150,NONE,"Garen,955,472,100.0,Red",,
10911,0.304,0.262,STOPPED,NONE,"Garen,955,469,100.0,Red|UNKNOWN,46,717,100.0,Red",,
10914,0.304,0.262,180,NONE,"Garen,954,470,100.0,Red",,
10917,0.304,0.262,150,NONE,,,
10920,0.304,0.262,180,NONE,,,
10923,0.304,0.262,30,NONE,"Garen,951,461,100.0,Red",,"RedTower,248,690,92.9,Red"
10926,0.304,0.262,180,NONE,"Garen,953,469,100.0,Red",,
10929,0.304,0.262,120,NONE,"Garen,957,471,100.0,Red|UNKNOWN,323,693,100.0,Red",,"RedTower,313,679,95.1,Red"
10932,0.304,0.262,STOPPED,NONE,"Garen,954,468,100.0,Red|UNKNOWN,367,689,100.0,Red|UNKNOWN,245,688,100.0,Red",,"RedTower,348,675,96.8,Red"
10935,0.304,0.262,180,NONE,,,
10938,0.304,0.262,STOPPED,NONE,,,"RedTower,434,663,91.9,Red"
10941,0.304,0.262,180,NONE,"Garen,953,461,100.0,Red",,
10944,0.304,0.262,180,NONE,"Garen,954,468,100.0,Red",,
10947,0.304,0.262,180,NONE,"Garen,954,470,100.0,Red",,
10950,0.304,0.262,180,NONE,,,
10953,0.304,0.262,180,NONE,,,"RedTower,641,645,98.2,Red"
10956,0.304,0.262,180,NONE,,,"RedTower,686,644,99.1,Red"
10959,0.304,0.262,STOPPED,NONE,"Garen,954,463,100.0,Red|UNKNOWN,790,651,100.0,Red",,"RedTower,736,644,97.4,Red"
10962,0.304,0.262,180,NONE,"Garen,954,474,100.0,Red",,
10965,0.304,0.262,180,NONE,"Garen,954,467,100.0,Red",,
10968,0.304,0.262,STOPPED,NONE,,,
10971,0.304,0.262,STOPPED,NONE,,,
10974,0.304,0.262,180,NONE,,,"RedTower,931,617,100.0,Red"
10977,0.304,0.262,180,NONE,,,"RedTower,970,616,100.0,Red"
10980,0.304,0.262,180,NONE,,,"RedTower,1016,610,100.0,Red"
10983,0.304,0.262,180,NONE,,,
10986,0.304,0.262,180,NONE,"Garen,953,465,100.0,Red|UNKNOWN,1193,617,100.0,Red",,
10989,0.304,0.262,STOPPED,NONE,"Garen,953,477,100.0,Red",,
10992,0.304,0.262,180,NONE,,,
10995,0.619,0.210,150,NONE,"Garen,953,458,100.0,Red",,
10998,0.584,0.210,STOPPED,NONE,"Garen,953,463,100.0,Red",,
11001,0.580,0.210,150,NONE,"Garen,953,471,100.0,Red",,
11004,0.580,0.210,STOPPED,NONE,"Garen,954,474,100.0,Red",,
11007,0.577,0.210,STOPPED,NONE,"Garen,952,474,100.0,Red|UNKNOWN,1491,591,100.0,Red",,
11010,0.573,0.210,STOPPED,NONE,"Garen,955,474,100.0,Red",,
11013,0.570,0.210,STOPPED,NONE,"Garen,953,469,100.0,Red",,
11016,0.566,0.210,STOPPED,NONE,"Garen,953,461,100.0,Red",,
11019,0.563,0.210,STOPPED,NONE,,,
11022,0.559,0.210,270,NONE,"Garen,955,470,100.0,Red|UNKNOWN,1704,572,100.0,Red",,
11025,0.556,0.210,STOPPED,NONE,"Garen,955,464,100.0,Red|UNKNOWN,1750,567,100.0,Red",,
11028,0.556,0.213,STOPPED,NONE,"Garen,954,464,100.0,Red",,
11031,0.552,0.213,STOPPED,NONE,"Garen,953,464,100.0,Red|UNKNOWN,1723,557,100.0,Red",,
11034,0.549,0.213,270,NONE,"Garen,953,470,100.0,Red|UNKNOWN,1872,555,100.0,Red",,
11037,0.545,0.213,45,NONE,"Garen,954,473,100.0,Red|UNKNOWN,1837,551,100.0,Red",,
11040,0.542,0.213,90,NONE,"Garen,955,472,100.0,Red|UNKNOWN,1856,546,100.0,Red",,
11043,0.538,0.213,330,NONE,"Garen,955,470,100.0,Red|UNKNOWN,1877,541,100.0,Red",,
11046,0.535,0.213,STOPPED,NONE,"Garen,954,472,100.0,Red",,
11049,0.531,0.213,STOPPED,NONE,"Garen,955,466,100.0,Red",,
11052,0.528,0.213,STOPPED,NONE,"Garen,954,464,100.0,Red",,
11055,0.524,0.213,STOPPED,NONE,"Garen,954,465,100.0,Red",,
11058,0.521,0.213,255,NONE,"Garen,955,471,100.0,Red",,
11061,0.517,0.213,STOPPED,NONE,"Garen,955,471,100.0,Red",,
11064,0.514,0.213,STOPPED,NONE,"Garen,954,471,100.0,Red",,
11067,0.510,0.213,STOPPED,NONE,"Garen,955,468,100.0,Red",,
11070,0.507,0.213,STOPPED,NONE,"Garen,954,470,100.0,Red",,
11073,0.503,0.213,STOPPED,NONE,"Garen,954,466,100.0,Red",,
11076,0.503,0.213,STOPPED,NONE,"Garen,955,464,100.0,Red",,
11079,0.500,0.213,75,NONE,"Garen,955,465,100.0,Red",,
11082,0.497,0.213,105,NONE,"Garen,953,471,100.0,Red",,
11085,0.493,0.213,225,NONE,"Garen,954,463,100.0,Red",,
11088,0.490,0.217,STOPPED,NONE,"Garen,954,472,100.0,Red",,
11091,0.490,0.217,STOPPED,NONE,"Garen,955,472,100.0,Red",,
11094,0.486,0.217,30,NONE,"Garen,956,468,100.0,Red",,
11097,0.483,0.217,255,NONE,"Garen,955,472,100.0,Red",,
11100,0.479,0.217,255,NONE,,,
11103,0.476,0.217,STOPPED,NONE,"Garen,955,467,100.0,Red|UNKNOWN,43,232,100.0,Red",,
11106,0.476,0.217,STOPPED,NONE,"Garen,955,463,100.0,Red|UNKNOWN,61,231,100.0,Red",,
11109,0.472,0.217,0,NONE,"Garen,954,469,100.0,Red|UNKNOWN,80,233,100.0,Red",,"RedTower,143,220,89.0,Red"
11112,0.469,0.217,STOPPED,NONE,"Garen,954,467,100.0,Red|UNKNOWN,129,232,100.0,Red|UNKNOWN,116,232,100.0,Red",,"RedTower,161,216,84.8,Red"
11115,0.465,0.217,STOPPED,NONE,"Garen,955,466,100.0,Red|UNKNOWN,154,231,100.0,Red",,"RedTower,180,216,89.0,Red"
11118,0.462,0.217,STOPPED,NONE,"Garen,956,467,100.0,Red|UNKNOWN,183,231,100.0,Red",,"RedTower,193,218,89.3,Red"
11121,0.462,0.217,30,NONE,"Garen,955,467,100.0,Red|UNKNOWN,228,232,100.0,Red|UNKNOWN,106,231,100.0,Red",,"RedTower,234,215,86.6,Red"
11124,0.458,0.217,15,NONE,"Garen,954,470,100.0,Red|UNKNOWN,258,233,100.0,Red|UNKNOWN,144,232,100.0,Red",,"RedTower,239,206,88.9,Red"
11127,0.455,0.217,STOPPED,NONE,"Garen,955,475,100.0,Red|UNKNOWN,288,231,100.0,Red|UNKNOWN,176,231,100.0,Red",,"RedTower,280,211,90.1,Red"
11130,0.451,0.217,STOPPED,NONE,"Garen,954,472,100.0,Red|UNKNOWN,326,233,100.0,Red|UNKNOWN,206,231,100.0,Red",,"RedTower,316,212,88.9,Red"
11133,0.448,0.217,STOPPED,NONE,"Garen,953,469,100.0,Red|UNKNOWN,363,232,100.0,Red|UNKNOWN,246,232,100.0,Red",,"RedTower,346,209,86.4,Red"
11136,0.448,0.217,180,NONE,"Garen,953,463,100.0,Red|UNKNOWN,396,233,100.0,Red",,"RedTower,365,205,87.5,Red"
11139,0.444,0.217,180,NONE,"Garen,955,468,100.0,Red|UNKNOWN,307,231,100.0,Red|UNKNOWN,427,232,100.0,Red",,
11142,0.441,0.217,180,NONE,"Garen,954,465,100.0,Red|UNKNOWN,463,232,100.0,Red|UNKNOWN,344,232,100.0,Red",,"RedTower,429,198,87.2,Red"
11145,0.437,0.217,STOPPED,NONE,"Garen,953,476,100.0,Red|UNKNOWN,496,232,100.0,Red|UNKNOWN,382,230,100.0,Red",,"RedTower,465,200,88.5,Red"
11148,0.434,0.217,90,NONE,"Garen,955,469,100.0,Red|UNKNOWN,528,232,100.0,Red|UNKNOWN,408,230,100.0,Red",,"RedTower,488,198,88.4,Red"
11151,0.434,0.220,15,NONE,"Garen,955,467,100.0,Red|UNKNOWN,563,232,100.0,Red|UNKNOWN,441,231,100.0,Red",,"RedTower,527,196,88.4,Red"
11154,0.430,0.220,180,NONE,"Garen,953,469,100.0,Red|UNKNOWN,476,232,100.0,Red|UNKNOWN,596,232,100.0,Red",,"RedTower,544,196,88.9,Red"
11157,0.427,0.220,165,NONE,"Garen,955,469,100.0,Red|UNKNOWN,631,232,100.0,Red",,"RedTower,572,192,86.8,Red"
11160,0.423,0.220,180,NONE,"Garen,954,467,100.0,Red|UNKNOWN,664,231,100.0,Red|UNKNOWN,538,231,100.0,Red",,"RedTower,626,188,87.1,Red"
11163,0.423,0.220,90,NONE,,,"RedTower,631,189,100.0,Red"
11166,0.420,0.220,STOPPED,NONE,"Garen,954,461,100.0,Red|UNKNOWN,726,231,100.0,Red|UNKNOWN,598,231,100.0,Red",,"RedTower,693,189,87.6,Red"
11169,0.416,0.220,285,NONE,"Garen,952,465,100.0,Red|UNKNOWN,758,232,100.0,Red|UNKNOWN,635,232,100.0,Red",,"RedTower,692,186,100.0,Red"
11172,0.413,0.220,90,NONE,"Garen,954,470,100.0,Red|UNKNOWN,671,232,100.0,Red|UNKNOWN,788,232,100.0,Red",,"RedTower,717,188,100.0,Red"
11175,0.413,0.220,60,NONE,"Garen,953,467,100.0,Red|UNKNOWN,697,231,100.0,Red|UNKNOWN,821,232,100.0,Red",,"RedTower,751,186,100.0,Red"
11178,0.409,0.220,345,NONE,"Garen,952,467,100.0,Red|UNKNOWN,847,232,100.0,Red|UNKNOWN,728,231,100.0,Red",,"RedTower,784,181,100.0,Red"
11181,0.406,0.224,135,NONE,,"Red Melee,47,597,0.0,Red","RedTower,809,183,100.0,Red"
11184,0.402,0.224,STOPPED,NONE,,"Red Caster,65,595,0.0,Red","RedTower,820,181,100.0,Red"
11187,0.402,0.224,180,NONE,"Garen,955,460,100.0,Red|UNKNOWN,938,231,100.0,Red|UNKNOWN,821,231,100.0,Red","Red Caster,43,564,100.0,Red|Red Caster,92,591,98.4,Red","RedTower,849,176,100.0,Red"
11190,0.399,0.224,STOPPED,NONE,"Garen,953,462,100.0,Red|UNKNOWN,964,231,100.0,Red","Red Caster,115,587,100.0,Red|Red Caster,41,461,100.0,Red|Blue Melee,37,605,0.0,Red",
11193,0.395,0.224,180,NONE,"Garen,953,466,100.0,Red|UNKNOWN,990,231,100.0,Red|UNKNOWN,874,231,100.0,Red","Red Caster,65,463,96.9,Red|Red Caster,148,576,96.9,Red|Blue Melee,55,605,0.0,Blue|Red Caster,65,554,100.0,Red","RedTower,897,174,100.0,Red"
11196,0.395,0.224,180,NONE,"Garen,953,467,100.0,Red|UNKNOWN,1016,231,100.0,Red","Red Caster,95,462,56.5,Red|Red Caster,172,577,100.0,Red|Red Caster,71,704,92.1,Red|Blue Melee,74,614,0.0,Blue|Red Caster,103,547,100.0,Red",
11199,0.392,0.224,180,NONE,"Garen,952,467,100.0,Red|UNKNOWN,1042,232,100.0,Red|UNKNOWN,918,231,100.0,Red","Red Caster,118,464,98.4,Red|Red Caster,203,568,93.8,Red|Red Caster,125,547,100.0,Red|Blue Melee,104,622,0.0,Blue|Red Caster,97,694,91.4,Red|Red Caster,79,517,0.0,Red","RedTower,934,169,100.0,Red"
11202,0.388,0.224,180,NONE,"Garen,952,471,100.0,Red|UNKNOWN,953,232,100.0,Red|UNKNOWN,1071,231,100.0,Red","Red Caster,143,455,95.3,Red|Red Caster,157,538,98.5,Red|Red Caster,126,696,90.5,Red|Red Caster,229,565,100.0,Red|Red Caster,107,518,0.0,Red|Blue Melee,131,619,0.0,Blue","RedTower,964,166,100.0,Red"
11205,0.388,0.224,180,NONE,,"Red Caster,173,456,44.6,Red|Red Caster,173,533,100.0,Red|Red Caster,141,514,100.0,Red|Red Caster,260,559,100.0,Red",
11208,0.385,0.227,180,NONE,,"Red Caster,202,450,96.9,Red|Red Caster,158,515,0.0,Red|Red Cannon,214,538,92.4,Red|Red Caster,290,560,96.9,Red|Red Caster,189,685,93.1,Red","RedTower,1018,167,100.0,Red"
11211,0.381,0.227,180,NONE,,"Red Caster,227,452,96.9,Red|Red Caster,216,688,88.5,Red|Red Caster,195,509,98.5,Red|Blue Melee,213,602,0.0,Blue|Red Cannon,235,526,95.2,Red","RedTower,1039,162,100.0,Red"
11214,0.381,0.227,180,NONE,"Garen,954,462,100.0,Red|UNKNOWN,1057,234,100.0,Red|UNKNOWN,1172,231,100.0,Red","Red Caster,254,446,93.8,Red|Red Cannon,243,682,90.3,Red|Red Caster,340,551,98.3,Red|Blue Melee,245,587,100.0,Red|Blue Melee,243,568,0.0,Blue","RedTower,1067,162,100.0,Red"
11217,0.378,0.227,180,NONE,"Garen,953,465,100.0,Red|UNKNOWN,1195,232,100.0,Red","Red Caster,280,439,98.4,Red|Red Caster,372,548,81.7,Red|Red Caster,279,677,93.4,Red|Red Caster,299,530,98.4,Red|Blue Melee,50,687,0.0,Blue|Blue Melee,266,565,0.0,Blue|Red Cannon,107,760,79.0,Red|Red Caster,249,507,0.0,Red",
11220,0.374,0.227,STOPPED,"Blue Caster,282,601","Garen,952,468,100.0,Red|UNKNOWN,1226,231,100.0,Red|UNKNOWN,1108,231,100.0,Red","Red Caster,303,441,98.4,Red|Red Caster,400,548,95.2,Red|Red Melee,305,676,55.7,Red|Red Cannon,142,763,78.5,Red|Blue Melee,293,579,100.0,Red|Blue Caster,282,561,0.0,Blue|Blue Melee,71,687,0.0,Blue|Red Cannon,282,513,0.0,Red","RedTower,1116,159,100.0,Red"
11223,0.374,0.227,180,NONE,,"Red Caster,329,427,98.4,Red|Red Cannon,169,763,25.8,Red|Red Caster,348,527,98.5,Red|Blue Melee,103,680,0.0,Blue|Red Caster,295,505,0.0,Red",
11226,0.371,0.227,180,NONE,,"Red Caster,449,541,100.0,Red|Red Caster,352,426,30.2,Red|Blue Melee,129,674,0.0,Blue|Red Caster,327,497,0.0,Red|Red Cannon,202,758,77.3,Red|Blue Melee,357,577,0.0,Blue","RedTower,1167,160,100.0,Red"
11229,0.367,0.227,180,NONE,,"Red Caster,483,538,0.0,Red|Red Caster,383,422,0.0,Red|Red Caster,400,516,96.8,Red|Red Cannon,230,757,85.1,Red|Red Caster,349,495,0.0,Red","RedTower,1188,155,100.0,Red"
11232,0.367,0.227,180,NONE,,"Red Melee,84,632,23.0,Red|Blue Melee,195,664,0.0,Blue|Red Cannon,259,757,81.2,Red|Red Caster,404,427,100.0,Red|Red Caster,500,537,76.7,Red|Red Caster,383,488,0.0,Red","RedTower,1213,156,100.0,Red"
11235,0.364,0.227,180,NONE,"Garen,954,460,100.0,Red|UNKNOWN,1363,232,100.0,Red","Blue Melee,227,671,0.0,Blue|Red Melee,114,629,18.0,Red|Red Caster,454,656,82.0,Red|Red Caster,532,530,0.0,Red|Red Cannon,288,750,82.8,Red|Red Caster,408,479,0.0,Red|Red Caster,436,413,98.4,Red|Blue Melee,445,551,0.0,Blue",
11238,0.360,0.231,180,NONE,"Garen,952,463,100.0,Red|UNKNOWN,1385,232,100.0,Red","Blue Melee,254,674,0.0,Blue|Red Caster,459,413,96.8,Red|Red Cannon,316,744,83.1,Red|Red Caster,558,527,100.0,Red|Blue Melee,44,704,0.0,Blue|Blue Melee,469,555,0.0,Blue|Red Melee,139,633,0.0,Red",
11241,0.360,0.231,180,NONE,"Garen,954,471,100.0,Red|UNKNOWN,1411,232,100.0,Red","Red Caster,485,418,98.4,Red|Blue Melee,283,667,0.0,Blue|Red Caster,586,520,98.4,Red|Red Cannon,343,733,78.1,Red|Red Caster,504,651,86.4,Red|Red Caster,459,479,0.0,Blue|Red Melee,166,626,22.4,Red|Blue Melee,495,561,100.0,Red",
11244,0.357,0.231,180,NONE,"Garen,952,469,100.0,Red|UNKNOWN,1433,231,100.0,Red","Red Caster,507,415,100.0,Red|Blue Melee,305,668,0.0,Blue|Red Cannon,529,651,83.6,Red|Red Cannon,366,733,78.1,Red|Red Caster,607,525,100.0,Red|Blue Melee,518,574,0.0,Blue|Red Melee,190,630,23.0,Red|Red Melee,39,648,29.3,Red",
11247,0.357,0.231,165,NONE,"Garen,948,467,100.0,Red|UNKNOWN,1457,231,100.0,Red","Red Caster,533,409,98.4,Red|Red Caster,638,517,95.3,Red|Red Cannon,401,725,82.3,Red|Red Caster,556,488,100.0,Red|Blue Melee,338,664,0.0,Blue|Red Melee,63,643,28.4,Red|Red Caster,557,643,0.0,Red|Blue Melee,545,558,0.0,Blue|Blue Melee,38,746,0.0,Blue|Blue Cannon,118,704,0.0,Blue",
11250,0.353,0.231,165,NONE,"Garen,952,471,100.0,Red|UNKNOWN,1477,232,100.0,Red","Red Caster,557,405,65.1,Red|Blue Melee,366,651,0.0,Blue|Red Cannon,432,719,81.5,Red|Red Caster,664,508,100.0,Red|Red Caster,589,488,91.9,Red|Red Caster,533,464,0.0,Red|Red Melee,248,610,23.0,Red|Red Melee,86,629,33.3,Red|Blue Melee,568,540,0.0,Blue",
11253,0.350,0.231,165,NONE,"Garen,955,469,100.0,Red|UNKNOWN,1503,232,100.0,Red","Red Melee,277,610,21.3,Red|Red Caster,580,398,0.0,Red|Red Caster,615,630,75.8,Red|Blue Melee,393,635,0.0,Blue|Red Cannon,462,719,85.7,Red|Blue Cannon,187,683,0.0,Blue|Red Melee,113,628,37.5,Red|Red Caster,691,510,100.0,Red|Red Caster,568,465,0.0,Red|Blue Melee,85,717,0.0,Blue",
11256,0.350,0.231,165,NONE,"Garen,955,468,100.0,Red|UNKNOWN,1525,232,100.0,Red","Red Caster,608,397,92.2,Red|Red Caster,643,628,78.7,Red|Red Cannon,492,719,81.2,Red|Red Caster,718,504,88.7,Red|Blue Melee,418,632,0.0,Blue|Red Caster,640,485,0.0,Red|Red Caster,583,465,0.0,Red|Blue Melee,624,530,0.0,Blue",
11259,0.346,0.231,165,NONE,"Garen,953,460,100.0,Red|UNKNOWN,1550,232,100.0,Red|UNKNOWN,1433,232,100.0,Red","Red Melee,335,609,17.7,Red|Red Cannon,524,708,67.7,Red|Red Caster,636,401,96.9,Red|Blue Caster,46,684,0.0,Blue|Blue Melee,456,647,0.0,Blue|Red Caster,623,459,0.0,Red|Blue Melee,653,529,0.0,Blue","RedTower,1424,141,100.0,Red"
