frame,minimap_x_ratio,minimap_y_ratio,move_dir,target,champions,minions,towers
13545,0.430,0.664,285,NONE,"Garen,963,424,100.0,Blue|UNKNOWN,1134,207,100.0,Blue",,"BlueTower,1124,103,0.0,Blue"
13548,0.430,0.661,STOPPED,NONE,"Garen,962,417,100.0,Blue",,
13551,0.430,0.657,STOPPED,NONE,"Garen,963,424,100.0,Blue",,
13554,0.430,0.657,30,NONE,"Garen,963,429,100.0,Blue",,
13557,0.430,0.654,270,NONE,"Garen,964,420,100.0,Blue",,
13560,0.430,0.650,150,NONE,"Garen,965,411,100.0,Blue",,
13563,0.430,0.647,STOPPED,NONE,"Garen,964,411,100.0,Blue",,
13566,0.430,0.647,285,NONE,"Garen,963,419,100.0,Blue",,
13569,0.430,0.643,STOPPED,NONE,"Garen,964,438,100.0,Blue|UNKNOWN,1081,225,100.0,Blue|UNKNOWN,1074,228,100.0,Blue",,"BlueTower,1099,201,59.5,Blue"
13572,0.430,0.640,270,NONE,"Garen,965,433,97.6,Blue|UNKNOWN,1063,230,100.0,Blue",,"BlueTower,1090,216,0.0,Blue"
13575,0.434,0.636,90,NONE,"Garen,965,436,97.6,Blue",,
13578,0.434,0.636,285,NONE,"Garen,963,443,100.0,Blue",,
13581,0.434,0.633,105,NONE,"Garen,963,427,100.0,Blue",,
13584,0.434,0.629,75,NONE,"Garen,963,435,99.2,Blue",,
13587,0.434,0.626,105,NONE,"Garen,961,407,100.0,Blue",,
13590,0.434,0.626,120,NONE,"Garen,961,431,100.0,Blue",,
13593,0.434,0.622,240,NONE,"Garen,962,427,99.2,Blue",,
13596,0.434,0.619,285,NONE,"Garen,961,418,100.0,Blue|UNKNOWN,1044,393,100.0,Blue",,"BlueTower,1071,385,0.0,Blue"
13599,0.434,0.615,90,NONE,"Garen,960,425,100.0,Blue|UNKNOWN,1044,418,100.0,Blue",,"BlueTower,1064,409,0.0,Blue"
13602,0.434,0.615,120,NONE,"Garen,962,436,100.0,Blue|UNKNOWN,1042,444,100.0,Blue",,"BlueTower,1056,433,0.0,Blue"
13605,0.434,0.612,225,NONE,,,
13608,0.434,0.608,120,NONE,"Garen,962,430,100.0,Blue",,
13611,0.437,0.608,90,NONE,"Garen,964,423,100.0,Blue",,
13614,0.437,0.605,105,NONE,,,
13617,0.437,0.601,60,NONE,"Garen,958,408,98.3,Blue|UNKNOWN,1152,571,100.0,Blue",,
13620,0.437,0.601,270,NONE,,,
13623,0.437,0.598,STOPPED,NONE,"UNKNOWN,1149,626,100.0,Blue",,
13626,0.437,0.594,255,NONE,"Garen,961,420,96.0,Blue|UNKNOWN,1147,654,100.0,Blue",,
13629,0.437,0.594,240,NONE,"Garen,960,427,97.6,Blue|UNKNOWN,1146,681,100.0,Blue",,
13632,0.437,0.591,105,NONE,"Garen,960,425,99.2,Blue|UNKNOWN,1145,707,100.0,Blue",,
13635,0.437,0.587,240,NONE,,,
13638,0.437,0.587,135,NONE,"Garen,964,408,100.0,Blue",,
13641,0.437,0.584,90,NONE,"Garen,964,413,100.0,Blue",,
13644,0.437,0.584,105,NONE,,,
13647,0.437,0.580,90,NONE,"Garen,961,416,97.6,Blue",,
13650,0.437,0.577,270,NONE,"Garen,962,418,98.4,Blue",,
13653,0.441,0.577,270,NONE,"Garen,960,427,98.4,Blue",,
13656,0.441,0.573,270,NONE,"Garen,961,425,100.0,Blue",,
13659,0.441,0.573,270,NONE,"Garen,960,422,100.0,Blue",,
13662,0.441,0.570,270,NONE,"Garen,962,430,100.0,Blue",,
13665,0.441,0.566,270,NONE,,,
13668,0.441,0.566,285,NONE,"Garen,961,423,100.0,Blue",,
13671,0.441,0.563,270,NONE,"Garen,963,431,99.2,Blue",,
13674,0.441,0.559,270,NONE,"Garen,962,436,99.2,Blue",,
13677,0.441,0.559,255,NONE,,,
13680,0.441,0.556,135,NONE,,,
13683,0.441,0.556,150,NONE,,,
13686,0.441,0.552,150,NONE,"Garen,963,439,100.0,Blue",,
13689,0.441,0.549,135,NONE,"Garen,965,434,100.0,Blue",,
13692,0.441,0.549,105,NONE,"Garen,963,429,100.0,Blue",,
13695,0.444,0.545,255,NONE,"Garen,962,436,99.2,Blue",,
13698,0.444,0.542,210,NONE,"Garen,962,437,100.0,Blue",,
13701,0.444,0.542,90,NONE,,,
13704,0.444,0.538,135,NONE,"Garen,963,448,95.3,Blue",,
13707,0.444,0.538,150,NONE,,,
13710,0.444,0.535,270,NONE,,,
13713,0.444,0.531,75,NONE,"Garen,963,442,96.0,Blue",,
13716,0.444,0.531,90,NONE,,,
13719,0.444,0.528,45,NONE,"Garen,964,430,96.0,Blue",,
13722,0.444,0.528,135,NONE,"Garen,963,436,96.1,Blue|UNKNOWN,1178,207,100.0,Blue",,
13725,0.444,0.524,60,NONE,"Garen,962,436,96.0,Blue",,
13728,0.444,0.521,120,NONE,"Garen,963,439,95.3,Blue",,
13731,0.444,0.521,150,NONE,"Garen,962,446,95.3,Blue",,
13734,0.444,0.517,150,NONE,"Garen,962,446,96.1,Blue",,
13737,0.444,0.514,195,NONE,"Garen,963,460,96.1,Blue",,
13740,0.448,0.514,90,NONE,"Garen,965,443,96.0,Blue",,
13743,0.448,0.510,120,NONE,"Garen,964,437,96.0,Blue",,
13746,0.448,0.510,STOPPED,NONE,"Garen,964,441,98.4,Blue",,
13749,0.448,0.507,135,NONE,"Garen,962,435,99.2,Blue",,
13752,0.448,0.503,255,NONE,"Garen,963,440,98.4,Blue|UNKNOWN,1156,224,100.0,Blue",,"BlueTower,1142,200,59.4,Blue"
13755,0.448,0.503,STOPPED,NONE,"Garen,964,445,98.4,Blue|UNKNOWN,1159,226,100.0,Blue",,"BlueTower,1139,210,56.9,Blue"
13758,0.448,0.500,105,NONE,"Garen,962,440,98.4,Blue|UNKNOWN,1114,229,100.0,Blue",,"BlueTower,1131,217,0.0,Blue"
13761,0.448,0.497,255,NONE,"Garen,963,441,99.2,Blue",,
13764,0.448,0.497,STOPPED,NONE,"Garen,964,441,99.2,Blue",,
13767,0.448,0.493,STOPPED,NONE,"Garen,965,445,100.0,Blue",,
13770,0.448,0.493,60,NONE,"Garen,965,438,100.0,Blue",,
13773,0.448,0.490,STOPPED,NONE,"Garen,963,439,100.0,Blue",,
13776,0.448,0.486,135,NONE,"Garen,963,437,100.0,Blue|UNKNOWN,1100,337,100.0,Blue",,"BlueTower,1121,321,0.0,Blue"
13779,0.448,0.486,135,NONE,"Garen,963,434,100.0,Blue",,
13782,0.451,0.483,STOPPED,NONE,"Garen,963,447,100.0,Blue",,
13785,0.451,0.483,STOPPED,NONE,"Garen,962,447,100.0,Blue|UNKNOWN,1096,392,100.0,Blue",,"BlueTower,1113,380,0.0,Blue"
13788,0.451,0.479,STOPPED,NONE,"Garen,962,438,100.0,Blue",,
13791,0.451,0.476,90,NONE,"Garen,964,444,100.0,Blue",,
13794,0.451,0.476,STOPPED,NONE,"Garen,963,431,100.0,Blue",,
13797,0.451,0.472,0,NONE,,,
13800,0.451,0.469,STOPPED,NONE,"Garen,962,436,100.0,Blue|UNKNOWN,1093,498,100.0,Blue",,"BlueTower,1116,487,0.0,Blue"
13803,0.451,0.469,90,NONE,"Garen,962,442,100.0,Blue",,
13806,0.451,0.465,STOPPED,NONE,"Garen,962,441,100.0,Blue",,
13809,0.451,0.465,STOPPED,NONE,"Garen,962,445,99.2,Blue",,
13812,0.451,0.462,STOPPED,NONE,"Garen,961,443,96.9,Blue",,
13815,0.451,0.458,STOPPED,NONE,"Garen,963,438,96.9,Blue",,
13818,0.451,0.458,STOPPED,NONE,"Garen,963,443,100.0,Blue",,
13821,0.451,0.455,75,NONE,"Garen,964,432,100.0,Blue",,
13824,0.455,0.455,STOPPED,NONE,"Garen,963,438,97.6,Blue",,
13827,0.455,0.451,STOPPED,NONE,"Garen,964,437,96.9,Blue",,
13830,0.455,0.448,75,NONE,"Garen,963,438,97.6,Blue",,
13833,0.455,0.448,STOPPED,NONE,"Garen,962,447,100.0,Blue",,
13836,0.455,0.444,210,NONE,"Garen,962,443,97.6,Blue",,
13839,0.455,0.441,75,NONE,"Garen,962,437,100.0,Blue",,
13842,0.455,0.441,60,NONE,"Garen,965,430,100.0,Blue",,
13845,0.455,0.437,270,NONE,"Garen,965,442,97.6,Blue",,
13848,0.455,0.437,345,NONE,"Garen,964,437,100.0,Blue",,
13851,0.455,0.434,90,NONE,"Garen,962,431,100.0,Blue",,
13854,0.455,0.430,105,NONE,"Garen,961,434,100.0,Blue",,
13857,0.455,0.430,90,NONE,,,
13860,0.455,0.430,105,NONE,,,
13863,0.455,0.430,270,NONE,"Garen,964,430,100.0,Blue",,
13866,0.455,0.430,STOPPED,NONE,"Garen,964,431,100.0,Blue",,
13869,0.455,0.430,135,NONE,"Garen,964,438,99.2,Blue",,
13872,0.455,0.430,STOPPED,NONE,"Garen,964,439,99.2,Blue",,
13875,0.455,0.430,0,NONE,"Garen,965,432,100.0,Blue",,
13878,0.455,0.430,STOPPED,NONE,"Garen,963,427,100.0,Blue",,
13881,0.455,0.430,75,NONE,"Garen,963,428,100.0,Blue",,
13884,0.455,0.430,120,NONE,,,
13887,0.455,0.430,105,NONE,,,
13890,0.455,0.563,STOPPED,NONE,,,
13893,0.458,0.531,STOPPED,NONE,"Garen,963,430,100.0,Blue",,
13896,0.458,0.528,285,NONE,"Garen,963,443,95.2,Blue",,
13899,0.462,0.524,285,NONE,"Garen,963,447,98.4,Blue",,
13902,0.462,0.524,270,NONE,"Garen,963,449,98.4,Blue",,
13905,0.465,0.517,330,NONE,"Garen,963,431,99.2,Blue",,
13908,0.465,0.514,300,NONE,"Garen,963,435,100.0,Blue",,
13911,0.465,0.514,285,NONE,"Garen,961,433,100.0,Blue",,
13914,0.465,0.514,STOPPED,NONE,"Garen,963,440,100.0,Blue",,
13917,0.465,0.514,STOPPED,NONE,"Garen,962,442,100.0,Blue",,
13920,0.462,0.510,STOPPED,NONE,"Garen,962,446,100.0,Blue",,
13923,0.462,0.507,120,NONE,"Garen,962,443,100.0,Blue",,
13926,0.462,0.507,STOPPED,NONE,"Garen,963,440,100.0,Blue",,
13929,0.462,0.503,165,NONE,"Garen,963,437,100.0,Blue",,
13932,0.462,0.500,STOPPED,NONE,"Garen,963,446,100.0,Blue",,
13935,0.462,0.500,STOPPED,NONE,,,
13938,0.465,0.497,STOPPED,NONE,,,
13941,0.465,0.493,75,NONE,"Garen,964,446,100.0,Blue",,
13944,0.465,0.493,STOPPED,NONE,"Garen,964,435,100.0,Blue",,
13947,0.465,0.493,300,NONE,"Garen,962,432,100.0,Blue",,
13950,0.465,0.490,STOPPED,NONE,"Garen,962,438,100.0,Blue",,
13953,0.465,0.486,STOPPED,NONE,"Garen,961,443,100.0,Blue",,
13956,0.465,0.483,STOPPED,NONE,"Garen,962,447,100.0,Blue",,
13959,0.465,0.483,STOPPED,NONE,"Garen,962,447,100.0,Blue",,
13962,0.465,0.479,195,NONE,"Garen,960,441,100.0,Blue",,
13965,0.465,0.479,STOPPED,NONE,"Garen,962,438,100.0,Blue",,
13968,0.465,0.476,STOPPED,NONE,"Garen,963,440,100.0,Blue",,
13971,0.465,0.472,STOPPED,NONE,"Garen,964,449,100.0,Blue",,
13974,0.465,0.472,STOPPED,NONE,"Garen,964,452,98.4,Blue",,
13977,0.469,0.465,105,NONE,"Garen,964,449,99.2,Blue",,
13980,0.469,0.465,STOPPED,NONE,"Garen,964,441,100.0,Blue",,
13983,0.469,0.465,STOPPED,NONE,"Garen,962,432,100.0,Blue",,
13986,0.469,0.465,STOPPED,NONE,"Garen,963,434,100.0,Blue",,
13989,0.469,0.465,STOPPED,NONE,"Garen,963,439,100.0,Blue",,
13992,0.469,0.465,STOPPED,NONE,"Garen,961,437,100.0,Blue",,
13995,0.469,0.455,STOPPED,NONE,"Garen,962,441,100.0,Blue",,
13998,0.469,0.455,STOPPED,NONE,"Garen,962,447,100.0,Blue",,
14001,0.469,0.455,STOPPED,NONE,"Garen,962,445,100.0,Blue",,
14004,0.469,0.455,STOPPED,NONE,"Garen,962,436,100.0,Blue",,
14007,0.472,0.444,STOPPED,NONE,"Garen,964,438,99.2,Blue",,
14010,0.472,0.441,90,NONE,"Garen,965,431,100.0,Blue",,
14013,0.472,0.441,15,NONE,"Garen,964,436,99.2,Blue",,
14016,0.472,0.441,STOPPED,NONE,"Garen,963,437,99.2,Blue",,
14019,0.469,0.437,STOPPED,NONE,,,
14022,0.469,0.437,0,NONE,"Garen,963,442,100.0,Blue",,
14025,0.469,0.437,0,NONE,"Garen,963,445,100.0,Blue",,
14028,0.469,0.437,STOPPED,NONE,"Garen,962,442,98.4,Blue|UNKNOWN,496,230,100.0,Blue",,
14031,0.469,0.437,285,NONE,"Garen,963,437,98.4,Blue|UNKNOWN,486,230,100.0,Blue",,
14034,0.472,0.427,STOPPED,NONE,"Garen,965,434,99.2,Blue",,
14037,0.472,0.427,75,NONE,"Garen,963,435,100.0,Blue",,
14040,0.472,0.427,STOPPED,NONE,"Garen,962,439,100.0,Blue",,
14043,0.472,0.420,270,NONE,"Garen,961,436,100.0,Blue|UNKNOWN,490,228,100.0,Blue",,"BlueTower,556,199,97.9,Blue"
14046,0.472,0.420,STOPPED,NONE,,,
14049,0.472,0.420,STOPPED,NONE,"Garen,962,448,96.0,Blue|UNKNOWN,573,231,100.0,Blue",,"BlueTower,557,215,0.0,Blue"
14052,0.472,0.420,STOPPED,NONE,"Garen,962,444,96.0,Blue",,
14055,0.472,0.420,STOPPED,NONE,"Garen,961,439,100.0,Blue",,
14058,0.472,0.409,STOPPED,NONE,"Garen,964,441,100.0,Blue|UNKNOWN,424,284,100.0,Blue",,
14061,0.472,0.409,STOPPED,NONE,"Garen,964,434,96.0,Blue",,
14064,0.472,0.409,15,NONE,"Garen,964,439,94.5,Blue",,
14067,0.472,0.409,300,NONE,"Garen,963,439,97.6,Blue",,
14070,0.472,0.409,15,NONE,"Garen,961,437,99.2,Blue|UNKNOWN,389,357,100.0,Blue",,
14073,0.472,0.409,STOPPED,NONE,"Garen,962,441,96.9,Blue",,
14076,0.472,0.409,STOPPED,NONE,"Garen,961,445,100.0,Blue",,
14079,0.472,0.409,STOPPED,NONE,"Garen,964,443,97.6,Blue",,
14082,0.472,0.409,STOPPED,NONE,"Garen,963,435,97.6,Blue",,
14085,0.472,0.409,STOPPED,NONE,"Garen,965,439,97.6,Blue",,
14088,0.472,0.409,60,NONE,"Garen,965,435,96.9,Blue",,
14091,0.472,0.409,330,NONE,"Garen,963,440,97.6,Blue",,
14094,0.252,0.409,300,NONE,"Garen,962,436,99.2,Blue",,
14097,0.255,0.381,STOPPED,NONE,"Garen,963,442,100.0,Blue",,
14100,0.255,0.381,STOPPED,NONE,"Garen,962,448,100.0,Blue",,
14103,0.255,0.378,STOPPED,NONE,"Garen,963,447,99.2,Blue",,
14106,0.255,0.374,STOPPED,NONE,"Garen,963,441,100.0,Blue",,
14109,0.255,0.374,STOPPED,NONE,"Garen,963,436,100.0,Blue",,
14112,0.255,0.371,STOPPED,NONE,"Garen,965,436,100.0,Blue",,
14115,0.255,0.371,STOPPED,NONE,"Garen,965,434,100.0,Blue",,
14118,0.255,0.367,STOPPED,NONE,"Garen,962,440,100.0,Blue|UNKNOWN,235,718,100.0,Blue",,
14121,0.255,0.364,STOPPED,NONE,"Garen,964,441,100.0,Blue",,
14124,0.255,0.364,STOPPED,NONE,,,
14127,0.255,0.360,STOPPED,NONE,,,
14130,0.255,0.360,STOPPED,NONE,"Garen,963,443,100.0,Blue",,
14133,0.255,0.357,STOPPED,NONE,"Garen,963,436,100.0,Blue",,
14136,0.255,0.353,STOPPED,NONE,"Garen,963,445,99.2,Blue|UNKNOWN,151,896,100.0,Blue",,
14139,0.255,0.353,STOPPED,NONE,"Garen,968,449,96.9,Blue",,
14142,0.255,0.350,STOPPED,NONE,"Garen,969,450,98.4,Blue",,
14145,0.259,0.350,195,NONE,"Garen,970,454,98.4,Blue",,
14148,0.259,0.346,STOPPED,NONE,"Garen,970,446,100.0,Blue",,
14151,0.259,0.343,STOPPED,NONE,"Garen,971,453,97.6,Blue",,
14154,0.259,0.343,STOPPED,NONE,"Garen,972,452,100.0,Blue",,
14157,0.259,0.339,STOPPED,NONE,"Garen,975,465,96.1,Blue",,
14160,0.259,0.339,STOPPED,NONE,,,
14163,0.259,0.336,210,NONE,,,
14166,0.262,0.336,165,NONE,"Garen,981,441,100.0,Blue",,
14169,0.262,0.332,270,NONE,"Garen,982,444,97.6,Blue",,
14172,0.262,0.332,285,NONE,"Garen,980,443,98.4,Blue",,
14175,0.262,0.329,330,NONE,"Garen,977,449,100.0,Blue",,
14178,0.266,0.325,330,NONE,,"Blue Caster,991,67,0.0,Blue|Blue Caster,933,50,0.0,Blue",
14181,0.266,0.325,330,NONE,,"Blue Caster,918,63,0.0,Blue|Blue Caster,972,80,0.0,Blue",
14184,0.266,0.322,330,NONE,,"Blue Caster,949,95,0.0,Blue|Blue Caster,897,83,0.0,Blue",
14187,0.266,0.318,330,NONE,"Garen,957,493,99.2,Blue","Blue Caster,877,94,0.0,Blue",
14190,0.269,0.318,330,NONE,"Garen,952,505,96.9,Blue","Blue Caster,862,102,10.9,Blue|Blue Caster,923,121,71.6,Blue|Red Cannon,1122,97,0.0,Red",
14193,0.269,0.315,330,NONE,"Garen,950,501,100.0,Blue","Blue Caster,844,120,0.0,Blue|Red Melee,1005,50,64.5,Red|Blue Caster,915,136,0.0,Blue",
14196,0.269,0.315,315,NONE,"Garen,934,503,99.2,Blue","Red Melee,981,76,65.6,Red|Blue Caster,836,135,0.0,Blue|Blue Caster,893,152,0.0,Blue",
14199,0.269,0.311,105,NONE,"Garen,932,510,100.0,Blue","Red Melee,961,96,64.5,Red|Blue Caster,820,152,0.0,Blue|Red Caster,1206,105,46.2,Red|Blue Caster,879,166,0.0,Blue|Red Caster,1132,51,95.2,Red",
14202,0.273,0.308,90,NONE,"UNKNOWN,1181,203,100.0,Red","Red Melee,937,110,66.7,Red|Blue Caster,878,181,0.0,Blue|Blue Caster,811,164,0.0,Blue|Red Caster,1196,123,90.3,Red",
14205,0.273,0.308,285,NONE,,"Red Caster,922,137,61.9,Red|Blue Caster,801,177,0.0,Blue|Red Caster,1186,122,100.0,Red|Blue Caster,864,197,71.0,Blue",
14208,0.273,0.304,315,NONE,"UNKNOWN,1137,243,100.0,Red","Red Melee,902,165,66.7,Red|Blue Caster,793,188,0.0,Blue|Blue Caster,844,208,0.0,Blue|Red Caster,1112,96,55.2,Red",
14211,0.273,0.304,315,NONE,"Garen,931,514,100.0,Blue|UNKNOWN,1117,263,100.0,Red","Red Melee,889,186,62.3,Red|Red Caster,1180,134,10.9,Red|Blue Caster,788,205,0.0,Blue|Blue Caster,841,222,0.0,Blue",
14214,0.273,0.301,315,NONE,"Garen,939,510,99.2,Blue|UNKNOWN,1115,273,100.0,Red","Red Melee,878,202,61.9,Red|Red Caster,1175,145,96.7,Red|Blue Caster,826,235,0.0,Blue|Red Caster,1084,87,100.0,Red|Blue Caster,776,213,0.0,Blue",
14217,0.276,0.301,345,NONE,"UNKNOWN,1110,274,100.0,Red","Blue Caster,773,234,0.0,Blue|Red Melee,870,220,67.2,Red|Blue Caster,829,251,0.0,Blue|Red Caster,1171,158,96.8,Red|Red Caster,1069,96,96.7,Red",
14220,0.276,0.297,315,NONE,"Garen,938,494,96.8,Blue|UNKNOWN,1098,288,100.0,Red","Red Melee,862,224,66.1,Red|Red Caster,1164,168,95.2,Red|Blue Caster,830,264,0.0,Blue|Blue Caster,768,245,0.0,Blue|Red Caster,1066,111,96.7,Red",
14223,0.276,0.297,315,NONE,"Garen,945,491,97.6,Blue","Blue Caster,752,252,0.0,Blue|Red Caster,1054,102,98.4,Red|Blue Caster,805,267,0.0,Blue|Red Caster,1157,184,96.9,Red",
14226,0.276,0.294,105,NONE,"Garen,948,487,98.4,Blue|UNKNOWN,1072,316,100.0,Red","Red Caster,849,247,63.3,Red|Red Caster,1156,189,95.3,Red|Blue Caster,744,261,0.0,Blue|Red Caster,1043,118,96.8,Red",
14229,0.276,0.294,75,NONE,"Garen,946,491,97.5,Blue","Red Melee,840,264,63.3,Red|Blue Caster,733,274,0.0,Blue|Blue Caster,793,298,0.0,Blue|Red Caster,1143,197,100.0,Red|Red Caster,1042,151,97.0,Red",
14232,0.280,0.290,105,NONE,"Garen,945,488,97.5,Blue|UNKNOWN,1052,306,100.0,Red","Red Caster,1142,212,98.4,Red|Red Melee,828,273,64.5,Red|Blue Caster,724,289,0.0,Blue|Blue Caster,790,299,0.0,Blue|Blue Caster,789,309,0.0,Blue",
14235,0.280,0.290,90,NONE,,"Blue Caster,718,305,0.0,Blue|Red Melee,827,289,63.9,Red|Blue Caster,785,330,0.0,Blue|Red Caster,1139,226,96.8,Red",
14238,0.280,0.287,300,NONE,"Garen,946,477,100.0,Blue|UNKNOWN,1042,310,100.0,Red","Red Caster,1137,241,100.0,Red|Blue Caster,782,342,0.0,Blue|Blue Caster,715,324,0.0,Blue",
14241,0.280,0.283,300,NONE,"Garen,944,475,100.0,Blue|UNKNOWN,1031,326,100.0,Red","Blue Caster,704,339,0.0,Blue|Red Caster,1131,258,100.0,Red|Blue Caster,774,361,0.0,Blue",
14244,0.280,0.283,300,NONE,"Garen,950,473,100.0,Blue","Red Caster,1129,269,98.4,Red|Blue Caster,700,351,0.0,Blue|Blue Caster,755,373,78.3,Blue",
14247,0.280,0.280,300,NONE,"Garen,952,476,99.2,Blue","Blue Caster,691,366,0.0,Blue|Red Caster,1121,291,93.3,Red|Blue Caster,755,398,0.0,Blue",
14250,0.283,0.280,135,NONE,,"Red Caster,791,371,43.3,Red|Red Caster,1118,312,92.2,Red|Blue Caster,678,384,0.0,Blue|Red Caster,1005,227,95.1,Red|Red Caster,1038,259,100.0,Red|Blue Caster,746,412,0.0,Blue",
14253,0.283,0.276,105,NONE,"Garen,961,461,100.0,Blue","Red Melee,777,392,45.2,Red|Blue Caster,669,403,0.0,Blue|Red Caster,990,238,100.0,Red|Blue Caster,739,432,0.0,Blue",
14256,0.283,0.273,105,NONE,,"Red Caster,766,408,46.8,Red|Red Caster,1102,341,100.0,Red|Blue Caster,658,428,0.0,Blue|Blue Caster,724,456,0.0,Blue|Red Caster,988,256,96.7,Red",
14259,0.283,0.273,300,NONE,,"Red Melee,757,426,47.4,Red|Blue Caster,643,450,0.0,Blue|Red Caster,1094,359,87.1,Red|Blue Caster,705,474,0.0,Blue|Red Caster,975,269,100.0,Red",
14262,0.283,0.269,315,NONE,,"Blue Caster,702,482,0.0,Blue|Red Caster,974,279,93.8,Red|Blue Caster,639,452,0.0,Blue|Red Caster,1086,363,100.0,Red",
14265,0.283,0.269,315,NONE,"Garen,937,517,92.6,Blue|UNKNOWN,1048,307,100.0,Red","Blue Caster,634,454,0.0,Blue|Red Melee,744,429,45.8,Red|Blue Caster,702,483,0.0,Blue",
14268,0.287,0.269,300,NONE,"Garen,930,502,99.1,Blue|UNKNOWN,1041,324,100.0,Red","Red Melee,746,440,48.3,Red|Blue Caster,631,463,0.0,Blue|Blue Caster,698,487,0.0,Blue",
14271,0.283,0.269,180,NONE,"Garen,899,524,100.0,Blue|UNKNOWN,1045,339,100.0,Red","Blue Caster,638,458,0.0,Blue|Blue Caster,704,485,0.0,Blue",
14274,0.283,0.269,165,NONE,"Garen,884,524,88.9,Blue|UNKNOWN,1050,354,100.0,Red","Red Melee,749,440,45.9,Red|Red Caster,977,283,100.0,Red|Blue Caster,636,455,0.0,Blue|Blue Caster,706,481,0.0,Blue",
14277,0.283,0.269,165,NONE,,"Red Caster,988,288,98.4,Red|Blue Caster,647,454,0.0,Blue|Blue Caster,709,481,0.0,Blue",
14280,0.283,0.269,165,NONE,,"Blue Caster,659,454,0.0,Blue|Red Caster,1107,363,98.4,Red|Blue Caster,729,476,0.0,Blue",
14283,0.283,0.273,165,NONE,,"Red Caster,1005,292,98.4,Red|Blue Caster,675,449,0.0,Blue|Red Caster,1122,357,96.8,Red|Blue Caster,739,471,0.0,Blue",
14286,0.280,0.273,210,NONE,"Garen,827,500,88.5,Blue|UNKNOWN,1042,389,100.0,Red","Blue Caster,686,449,0.0,Blue|Red Caster,1136,355,100.0,Red|Blue Caster,754,473,100.0,Blue|Red Caster,1051,303,96.9,Red",
14289,0.280,0.273,240,NONE,,"Red Caster,1156,356,95.3,Red|Blue Caster,706,443,0.0,Blue|Red Caster,1039,279,100.0,Red|Red Caster,1073,303,96.9,Red",
14292,0.276,0.273,135,NONE,"Garen,843,483,88.3,Blue","Red Caster,1179,351,100.0,Red|Blue Caster,738,437,0.0,Blue|Red Caster,1061,272,84.1,Red",
14295,0.273,0.273,150,NONE,"UNKNOWN,1100,403,100.0,Red","Red Caster,1206,360,93.8,Red|Blue Caster,772,440,0.0,Blue|Red Caster,1093,277,0.0,Red|Red Cannon,1116,306,90.0,Red",
