frame,minimap_x_ratio,minimap_y_ratio,move_dir,target,champions,minions,towers
162,0.731,0.294,STOPPED,NONE,,,
165,0.731,0.294,STOPPED,NONE,,,
168,0.731,0.294,STOPPED,NONE,,,
171,0.731,0.294,STOPPED,NONE,,,
174,0.731,0.294,STOPPED,NONE,,,
177,0.731,0.294,STOPPED,NONE,,,
180,0.731,0.294,STOPPED,NONE,,,
183,0.731,0.294,STOPPED,NONE,,,
186,0.731,0.294,STOPPED,NONE,,,
189,0.731,0.294,STOPPED,NONE,,,
192,0.731,0.294,STOPPED,NONE,,,
195,0.731,0.294,STOPPED,NONE,,,
198,0.731,0.294,STOPPED,NONE,,,
201,0.731,0.294,STOPPED,NONE,,,
204,0.731,0.294,STOPPED,NONE,,,
207,0.731,0.294,STOPPED,NONE,,,
210,0.731,0.294,15,NONE,,,
213,0.734,0.294,0,NONE,,,
216,0.734,0.294,0,NONE,,,
219,0.734,0.294,STOPPED,NONE,"Garen,860,492,100.0,Red",,
222,0.734,0.294,STOPPED,NONE,"Garen,861,492,100.0,Red",,
225,0.734,0.294,STOPPED,NONE,"Garen,859,493,100.0,Red",,
228,0.734,0.294,STOPPED,NONE,"Garen,864,494,100.0,Red|UnknownChampion,1099,460,100.0,Red",,
231,0.734,0.294,STOPPED,NONE,"Garen,862,495,100.0,Red|UnknownChampion,1100,460,100.0,Red",,
234,0.734,0.294,STOPPED,NONE,"Garen,862,493,100.0,Red|UnknownChampion,1100,459,100.0,Red",,
237,0.734,0.294,STOPPED,NONE,"Garen,860,491,100.0,Red|UnknownChampion,1116,203,100.0,Red|UnknownChampion,1100,458,100.0,Red",,
240,0.734,0.294,210,NONE,"Garen,861,494,100.0,Red|UnknownChampion,1109,201,100.0,Red|UnknownChampion,1101,458,100.0,Red",,
243,0.734,0.294,180,NONE,"Garen,868,493,100.0,Red|UnknownChampion,1073,199,100.0,Red|UnknownChampion,1106,459,100.0,Red",,
246,0.731,0.294,180,NONE,"Garen,873,494,99.2,Red|UnknownChampion,1217,263,100.0,Red|UnknownChampion,1034,206,100.0,Red|UnknownChampion,1113,461,100.0,Red",,
249,0.731,0.294,120,NONE,"Garen,873,491,99.2,Red|UnknownChampion,1027,232,100.0,Red|UnknownChampion,1218,258,100.0,Red|UnknownChampion,1114,459,100.0,Red",,
252,0.731,0.294,120,NONE,"Garen,879,485,99.2,Red|UnknownChampion,1115,454,100.0,Red|UnknownChampion,1019,262,100.0,Red|UnknownChampion,1219,251,100.0,Red",,
255,0.731,0.294,45,NONE,"Garen,873,482,99.2,Red|UnknownChampion,848,261,100.0,Red|UnknownChampion,1111,449,100.0,Red|UnknownChampion,1047,284,100.0,Red|UnknownChampion,1215,249,100.0,Red",,
258,0.731,0.294,75,NONE,"Garen,870,479,100.0,Red|UnknownChampion,845,259,100.0,Red|UnknownChampion,1053,299,100.0,Red|UnknownChampion,1212,246,100.0,Red",,
261,0.731,0.294,180,NONE,"Garen,877,477,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1012,303,100.0,Red|UnknownChampion,1218,245,100.0,Red|UnknownChampion,1116,445,100.0,Red",,
264,0.731,0.294,180,NONE,"Garen,883,476,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1122,446,100.0,Red|UnknownChampion,1222,246,100.0,Red|UnknownChampion,974,305,100.0,Red",,
267,0.731,0.294,180,NONE,"Garen,888,478,100.0,Red|Zilean,851,290,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1228,245,100.0,Red|UnknownChampion,1126,445,100.0,Red",,
270,0.731,0.294,180,NONE,"Garen,898,476,98.4,Red|Zilean,851,290,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1131,444,100.0,Red|UnknownChampion,1231,245,100.0,Red",,
273,0.731,0.294,120,NONE,"Garen,902,469,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1232,243,100.0,Red|UnknownChampion,1131,441,100.0,Red",,
276,0.731,0.294,150,NONE,"Garen,896,465,100.0,Red|UnknownChampion,1235,242,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1134,440,100.0,Red|Zilean,851,290,100.0,Red",,
279,0.731,0.294,210,NONE,"Garen,898,468,100.0,Red|UnknownChampion,1239,244,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1139,441,100.0,Red|Zilean,851,290,100.0,Red",,
282,0.731,0.294,195,NONE,"Garen,904,474,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1243,244,100.0,Red|UnknownChampion,1144,443,100.0,Red",,
285,0.108,0.059,345,NONE,"Garen,901,473,100.0,Red|UnknownChampion,1240,244,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1139,444,100.0,Red",,
288,0.108,0.059,345,NONE,,,
291,0.108,0.059,345,NONE,"Garen,895,476,100.0,Red|Zilean,851,290,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1231,245,100.0,Red|UnknownChampion,1131,444,100.0,Red",,
294,0.108,0.059,330,NONE,"Garen,886,481,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,929,281,100.0,Red|UnknownChampion,1127,448,100.0,Red|UnknownChampion,1229,249,100.0,Red",,
297,0.108,0.059,165,NONE,"Garen,890,481,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1128,448,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1229,248,100.0,Red",,
300,0.108,0.059,165,NONE,"Garen,890,480,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1131,446,100.0,Red|UnknownChampion,1232,245,100.0,Red|Zilean,851,290,100.0,Red",,
303,0.108,0.059,180,NONE,"Garen,894,479,100.0,Red|UnknownChampion,1137,446,100.0,Red|UnknownChampion,1237,246,100.0,Red|Zilean,851,290,100.0,Red",,
306,0.108,0.059,180,NONE,"Garen,900,479,100.0,Red|UnknownChampion,1141,447,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1240,247,100.0,Red|Zilean,851,290,100.0,Red",,
309,0.108,0.059,120,NONE,"Garen,903,478,99.2,Red|UnknownChampion,1142,444,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1241,244,100.0,Red",,
312,0.108,0.059,75,NONE,"Garen,899,471,100.0,Red|UnknownChampion,1240,243,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1141,442,100.0,Red|Zilean,851,290,100.0,Red",,
315,0.108,0.059,345,NONE,"Garen,899,471,100.0,Red|UnknownChampion,1236,243,100.0,Red|UnknownChampion,1137,441,100.0,Red|Zilean,851,290,100.0,Red|Zilean,851,290,100.0,Red",,
318,0.108,0.059,345,NONE,"Garen,883,382,100.0,Red|Garen,893,475,100.0,Red|UnknownChampion,1233,244,100.0,Red|UnknownChampion,1134,442,100.0,Red",,
321,0.108,0.059,180,NONE,"Garen,895,473,99.2,Red|UnknownChampion,1235,244,100.0,Red|Zilean,851,290,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1136,442,100.0,Red",,
324,0.108,0.059,180,NONE,"Garen,904,476,99.2,Red|UnknownChampion,1240,245,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1144,443,100.0,Red|Zilean,851,290,100.0,Red",,
327,0.108,0.059,195,NONE,"Garen,905,478,99.2,Red|Zilean,851,290,100.0,Red|UnknownChampion,1244,244,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1146,443,100.0,Red",,
330,0.108,0.059,STOPPED,NONE,"Garen,905,477,100.0,Red|UnknownChampion,1243,244,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1145,443,100.0,Red",,
333,0.108,0.059,STOPPED,NONE,"Garen,904,477,100.0,Red|UnknownChampion,1243,243,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1144,443,100.0,Red",,
336,0.108,0.059,STOPPED,NONE,"Garen,906,478,100.0,Red|UnknownChampion,1243,242,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1145,443,100.0,Red",,
339,0.108,0.059,STOPPED,NONE,"Garen,905,477,100.0,Red|UnknownChampion,1244,242,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1143,444,100.0,Red",,
342,0.108,0.059,0,NONE,"Garen,901,476,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1240,244,100.0,Red|UnknownChampion,1141,444,100.0,Red|Zilean,851,290,100.0,Red",,
345,0.108,0.059,0,NONE,"Garen,901,475,100.0,Red|Zilean,851,290,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1236,245,100.0,Red|UnknownChampion,1138,444,100.0,Red",,
348,0.108,0.059,345,NONE,"Garen,895,477,100.0,Red|Zilean,851,290,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1231,246,100.0,Red|UnknownChampion,1132,444,100.0,Red",,
351,0.108,0.059,150,NONE,"Garen,873,493,100.0,Red|UnknownChampion,1239,242,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1140,441,100.0,Red|UnknownChampion,947,275,100.0,Red",,
354,0.108,0.059,150,NONE,,,
357,0.108,0.059,345,NONE,,,
360,0.108,0.059,345,NONE,"Garen,857,511,100.0,Red|UnknownChampion,1038,240,100.0,Red|UnknownChampion,1241,241,100.0,Red|UnknownChampion,879,252,100.0,Red|UnknownChampion,1139,439,100.0,Red",,
363,0.108,0.059,330,NONE,"Garen,873,480,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1011,271,100.0,Red|UnknownChampion,1229,246,100.0,Red|UnknownChampion,1127,446,100.0,Red",,
366,0.108,0.059,150,NONE,"Garen,866,471,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1231,246,100.0,Red|UnknownChampion,1000,302,100.0,Red|UnknownChampion,1131,444,100.0,Red",,
369,0.108,0.059,150,NONE,,,
372,0.108,0.059,330,NONE,"Garen,873,466,100.0,Red|UnknownChampion,1240,239,100.0,Red|UnknownChampion,993,370,100.0,Red|UnknownChampion,1141,431,100.0,Red|UnknownChampion,878,249,100.0,Red",,
375,0.108,0.059,285,NONE,"Garen,872,460,100.0,Red|UnknownChampion,1239,242,100.0,Red|UnknownChampion,953,367,100.0,Red|UnknownChampion,1139,437,100.0,Red",,
378,0.108,0.059,150,NONE,"UnknownChampion,902,240,100.0,Red|UnknownChampion,1169,427,100.0,Red|UnknownChampion,1268,231,100.0,Red|Zilean,851,290,100.0,Red|Garen,862,617,100.0,Red",,
381,0.108,0.059,270,NONE,"Garen,889,411,100.0,Red|Garen,881,474,100.0,Red|UnknownChampion,1171,432,100.0,Red|UnknownChampion,900,246,100.0,Red|UnknownChampion,1247,253,100.0,Red",,
384,0.108,0.059,255,NONE,"Garen,885,453,100.0,Red|UnknownChampion,1225,285,100.0,Red|UnknownChampion,905,254,100.0,Red|UnknownChampion,1175,440,100.0,Red",,
387,0.108,0.059,150,NONE,,,
390,0.108,0.059,270,NONE,"Garen,890,457,100.0,Red|UnknownChampion,932,241,100.0,Red|UnknownChampion,1198,427,100.0,Red|UnknownChampion,1188,327,100.0,Red",,
393,0.108,0.059,300,NONE,"Garen,897,444,100.0,Red|UnknownChampion,1155,371,100.0,Red|UnknownChampion,1198,443,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,928,254,100.0,Red",,
396,0.108,0.059,135,NONE,,,
399,0.108,0.059,210,NONE,"Garen,903,436,100.0,Red|UnknownChampion,943,241,100.0,Red|UnknownChampion,1104,413,100.0,Red",,
402,0.108,0.059,315,NONE,"Garen,841,388,100.0,Red|Garen,918,417,100.0,Red|UnknownChampion,1206,441,100.0,Red|UnknownChampion,936,255,100.0,Red",,
405,0.108,0.059,150,NONE,"Garen,908,418,100.0,Red|UnknownChampion,1046,479,100.0,Red|UnknownChampion,944,248,100.0,Red|UnknownChampion,1214,434,100.0,Red|Zilean,851,290,100.0,Red",,
408,0.108,0.059,105,NONE,"Garen,919,420,100.0,Red|Garen,909,408,100.0,Red|UnknownChampion,1215,425,100.0,Red|UnknownChampion,1049,470,100.0,Red|Zilean,851,290,100.0,Red",,
411,0.108,0.059,330,NONE,"Garen,920,404,100.0,Red|UnknownChampion,974,310,100.0,Red|Zilean,851,290,100.0,Red|Seraphine,1028,642,100.0,Red",,
414,0.108,0.059,120,NONE,"Garen,907,421,100.0,Red|UnknownChampion,1201,427,100.0,Red|UnknownChampion,988,333,100.0,Red|UnknownChampion,1034,470,100.0,Red",,
417,0.108,0.059,120,NONE,"Garen,902,406,100.0,Red|Garen,905,412,100.0,Red|UnknownChampion,1211,413,100.0,Red|UnknownChampion,997,358,100.0,Red|UnknownChampion,1038,452,100.0,Red",,
420,0.108,0.059,330,NONE,"Garen,833,373,100.0,Red|Garen,912,396,100.0,Red|UnknownChampion,1192,421,100.0,Red|Garen,912,396,100.0,Red|UnknownChampion,1031,462,100.0,Red",,
423,0.724,0.297,120,NONE,,,
426,0.724,0.301,135,NONE,"Garen,898,422,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1209,393,100.0,Red",,"RedInhibitor,1713,139,100.0,Red"
429,0.727,0.301,330,NONE,"Garen,919,397,100.0,Red|UnknownChampion,1188,402,100.0,Red|UnknownChampion,1029,445,100.0,Red|Zilean,851,290,100.0,Red",,
432,0.724,0.301,135,NONE,,,
435,0.724,0.301,150,NONE,"Garen,899,412,100.0,Red|UnknownChampion,1211,387,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1046,424,100.0,Red",,
438,0.724,0.301,315,NONE,"Garen,911,394,100.0,Red|UnknownChampion,1199,400,100.0,Red|UnknownChampion,1042,440,100.0,Red",,"RedInhibitor,1704,176,100.0,Red"
441,0.724,0.304,135,NONE,,,"RedInhibitor,1718,163,100.0,Red"
444,0.724,0.301,300,NONE,,,
447,0.724,0.301,300,NONE,"Garen,906,391,100.0,Red|UnknownChampion,1202,402,100.0,Red|UnknownChampion,1043,442,100.0,Red|Zilean,851,290,100.0,Red",,
450,0.724,0.301,135,NONE,"Garen,890,406,100.0,Red|UnknownChampion,1209,396,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1044,431,100.0,Red",,"RedInhibitor,1715,144,100.0,Red"
453,0.724,0.301,135,NONE,"Garen,898,445,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1214,389,100.0,Red|UnknownChampion,1049,429,100.0,Red",,"RedInhibitor,1714,140,100.0,Red"
456,0.724,0.301,315,NONE,"UnknownChampion,1199,401,100.0,Red|UnknownChampion,1039,442,100.0,Red|Garen,912,482,100.0,Red",,"RedInhibitor,1705,179,100.0,Red"
459,0.724,0.301,135,NONE,"Garen,896,444,100.0,Red|UnknownChampion,1205,396,100.0,Red|Zilean,851,290,100.0,Red",,
462,0.724,0.301,135,NONE,,,"RedInhibitor,1714,141,100.0,Red"
465,0.727,0.301,330,NONE,"Garen,922,403,100.0,Red|UnknownChampion,1029,448,100.0,Red|UnknownChampion,1188,403,100.0,Red|Zilean,851,290,100.0,Red",,
468,0.724,0.301,150,NONE,,,
471,0.727,0.301,210,NONE,"Garen,891,394,100.0,Red|UnknownChampion,1042,449,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1209,403,100.0,Red",,
474,0.724,0.297,270,NONE,"Garen,903,374,100.0,Red|UnknownChampion,1209,424,100.0,Red|Garen,903,374,100.0,Red|UnknownChampion,1043,469,100.0,Red",,
477,0.724,0.297,165,NONE,"Garen,886,384,100.0,Red|UnknownChampion,1217,423,100.0,Red|UnknownChampion,1046,461,100.0,Red",,
480,0.724,0.301,120,NONE,"UnknownChampion,1219,419,100.0,Red|UnknownChampion,1048,457,100.0,Red|Garen,894,468,100.0,Red",,"RedInhibitor,1736,183,100.0,Red"
483,0.727,0.297,300,NONE,"UnknownChampion,1204,436,100.0,Red|UnknownChampion,1035,481,100.0,Red|Garen,916,467,100.0,Red",,
486,0.727,0.297,195,NONE,"UnknownChampion,1208,439,100.0,Red|UnknownChampion,1036,482,100.0,Red|UnknownChampion,991,506,100.0,Red|Garen,895,483,100.0,Red",,
489,0.727,0.297,0,NONE,"UnknownChampion,1206,435,100.0,Red|UnknownChampion,1036,481,100.0,Red|Garen,901,487,100.0,Red",,
492,0.727,0.297,330,NONE,"Garen,922,366,100.0,Red|UnknownChampion,1192,448,100.0,Red|UnknownChampion,979,514,100.0,Red|Zilean,851,290,100.0,Red|UnknownChampion,1023,489,100.0,Red",,
495,0.724,0.297,135,NONE,"Garen,897,391,100.0,Red|UnknownChampion,1038,475,100.0,Red|UnknownChampion,1203,430,100.0,Red|UnknownChampion,987,496,100.0,Red",,
498,0.727,0.297,0,NONE,"Garen,925,374,100.0,Red|UnknownChampion,1021,477,100.0,Red|UnknownChampion,1186,434,100.0,Red|Garen,925,374,100.0,Red",,
501,0.727,0.297,0,NONE,"Garen,942,366,100.0,Red|Zilean,851,290,100.0,Red|Garen,942,366,100.0,Red|UnknownChampion,1164,434,100.0,Red",,
504,0.727,0.297,135,NONE,"Garen,922,380,100.0,Red|UnknownChampion,1177,421,100.0,Red|Zilean,851,290,100.0,Red",,
507,0.727,0.301,150,NONE,"Garen,896,413,100.0,Red|UnknownChampion,1032,447,100.0,Red|UnknownChampion,1197,403,100.0,Red|Zilean,851,290,100.0,Red|Garen,896,413,100.0,Red",,
510,0.724,0.301,150,NONE,,,
513,0.724,0.304,150,NONE,,,
516,0.717,0.304,165,NONE,"UnknownChampion,1277,361,100.0,Red|UnknownChampion,1079,420,100.0,Red|UnknownChampion,1068,477,100.0,Red|Garen,868,486,100.0,Red|Garen,861,493,100.0,Red",,
519,0.717,0.304,165,NONE,"Seraphine,1080,567,100.0,Red|Garen,852,407,100.0,Red|UnknownChampion,1308,356,100.0,Red|UnknownChampion,1111,411,100.0,Red|Zilean,851,290,100.0,Red",,"RedNexus,339,1084,100.0,Red"
522,0.713,0.308,15,NONE,,,
525,0.710,0.308,165,NONE,"Garen,834,412,100.0,Red|Seraphine,1080,567,100.0,Red|UnknownChampion,1182,389,100.0,Red|UnknownChampion,1378,333,100.0,Red",,"RedNexus,419,1086,100.0,Red"
528,0.706,0.311,15,NONE,"Garen,841,434,100.0,Red|Seraphine,1080,567,100.0,Red|UnknownChampion,1215,395,100.0,Red|UnknownChampion,1413,320,100.0,Red|Garen,842,536,100.0,Red",,
531,0.706,0.311,150,NONE,"Garen,851,447,99.2,Red|Zilean,851,290,100.0,Red|UnknownChampion,1240,417,100.0,Red|UnknownChampion,1449,302,100.0,Red|Seraphine,1080,567,100.0,Red",,"RedNexus,536,1080,100.0,Red"
534,0.706,0.311,45,NONE,,,
537,0.706,0.311,30,NONE,,,
540,0.706,0.311,210,NONE,"Garen,804,398,100.0,Red|UnknownChampion,1568,256,100.0,Red|Garen,804,398,100.0,Red|UnknownChampion,1352,490,100.0,Red|UnknownChampion,1206,674,100.0,Red",,"RedNexus,723,1080,100.0,Red"
543,0.706,0.311,210,NONE,"Garen,806,392,100.0,Red|UnknownChampion,1237,698,100.0,Red|UnknownChampion,1612,243,100.0,Red|Garen,806,392,100.0,Red|UnknownChampion,1401,519,100.0,Red",,
546,0.706,0.311,75,NONE,"Garen,810,386,100.0,Red|Zilean,1458,576,100.0,Red|UnknownChampion,1662,229,100.0,Red|UnknownChampion,1274,722,100.0,Red|Garen,810,386,100.0,Red",,"RedNexus,850,1085,100.0,Red"
549,0.706,0.311,165,NONE,"Garen,820,385,98.5,Red|Zilean,1458,576,100.0,Red|UnknownChampion,928,467,100.0,Red|UnknownChampion,1703,214,100.0,Red|UnknownChampion,1308,738,100.0,Red",,
552,0.706,0.311,165,NONE,"Garen,832,375,100.0,Red|UnknownChampion,951,476,100.0,Red|UnknownChampion,1572,602,100.0,Red|UnknownChampion,1752,199,100.0,Red|UnknownChampion,1353,756,100.0,Red",,
555,0.706,0.311,30,NONE,"Garen,849,372,100.0,Red|UnknownChampion,1411,802,100.0,Red|UnknownChampion,1815,196,100.0,Red|UnknownChampion,984,499,100.0,Red|UnknownChampion,1648,653,100.0,Red",,
558,0.706,0.311,0,NONE,"Garen,858,376,100.0,Red|Garen,1453,903,100.0,Red|UnknownChampion,1860,190,100.0,Red|UnknownChampion,1716,695,100.0,Red|UnknownChampion,1004,523,100.0,Red",,"RedNexus,1127,1080,100.0,Red"
561,0.706,0.311,180,NONE,"Garen,867,380,100.0,Red|UnknownChampion,1025,537,100.0,Red|UnknownChampion,1779,727,100.0,Red|UnknownChampion,1883,183,100.0,Red",,"RedNexus,1196,1079,100.0,Red"
564,0.913,0.199,195,NONE,"Garen,880,379,100.0,Red|Seraphine,1080,567,100.0,Red",,"RedNexus,1265,1080,100.0,Red"
567,0.885,0.206,180,NONE,"Garen,893,387,100.0,Red|Seraphine,1080,567,100.0,Red",,"RedInhibitor,70,726,100.0,Red"
570,0.881,0.206,210,NONE,"Garen,898,389,99.2,Red|Seraphine,1080,567,100.0,Red",,"RedInhibitor,99,731,100.0,Red"
573,0.881,0.206,180,NONE,"Garen,900,386,99.2,Red|UnknownChampion,1179,694,100.0,Red",,"RedInhibitor,128,739,100.0,Red|RedNexus,1432,1077,100.0,Red"
576,0.878,0.210,180,NONE,"Garen,903,386,100.0,Red",,"RedInhibitor,147,737,100.0,Red"
579,0.878,0.210,180,NONE,"Garen,904,391,100.0,Red",,"RedInhibitor,169,746,100.0,Red|RedNexus,1539,1084,100.0,Red"
582,0.871,0.213,180,NONE,"Garen,901,394,100.0,Red",,"RedInhibitor,196,755,100.0,Red|RedTower,1129,1075,100.0,Red"
585,0.871,0.213,180,NONE,"Garen,905,400,100.0,Red",,"RedInhibitor,238,754,100.0,Red|RedTower,1212,1074,100.0,Red"
588,0.871,0.213,180,NONE,"Garen,915,403,100.0,Red",,"RedInhibitor,295,758,100.0,Red|RedTower,1264,1077,100.0,Red"
591,0.871,0.213,180,NONE,"Garen,917,409,100.0,Red",,"RedInhibitor,343,764,100.0,Red|RedTower,1345,1076,100.0,Red"
594,0.871,0.213,180,NONE,"Garen,917,407,100.0,Red",,"RedInhibitor,392,767,100.0,Red|RedTower,1418,1070,100.0,Red"
597,0.871,0.213,180,NONE,"Garen,922,415,100.0,Red",,"RedInhibitor,450,774,100.0,Red|RedTower,1497,1085,100.0,Red"
600,0.871,0.213,225,NONE,"Garen,923,415,100.0,Red",,"RedInhibitor,504,779,100.0,Red|RedTower,1545,1076,100.0,Red"
603,0.871,0.213,150,NONE,"Garen,926,431,100.0,Red",,"RedInhibitor,547,756,100.0,Red"
606,0.871,0.213,150,NONE,"Garen,924,424,100.0,Red",,"RedInhibitor,590,712,100.0,Red|RedTower,98,681,100.0,Red"
609,0.832,0.217,150,NONE,"Garen,923,425,100.0,Red",,"RedTower,117,646,100.0,Red|RedInhibitor,632,677,100.0,Red"
612,0.829,0.210,150,NONE,"Garen,923,419,100.0,Red|UnknownChampion,39,293,100.0,Red",,"RedInhibitor,665,653,100.0,Red|RedTower,133,619,100.0,Red"
615,0.825,0.210,150,NONE,"Garen,924,514,100.0,Red",,
618,0.825,0.210,150,NONE,"Garen,922,519,100.0,Red",,
621,0.825,0.210,150,NONE,"Garen,917,512,100.0,Red",,
624,0.825,0.210,150,NONE,"Garen,920,508,100.0,Red",,"RedTower,1764,845,100.0,Red|RedInhibitor,794,531,100.0,Red"
627,0.825,0.210,150,NONE,"Garen,921,508,100.0,Red",,"RedInhibitor,827,495,100.0,Red"
630,0.825,0.210,165,NONE,"Garen,925,499,100.0,Red",,
633,0.825,0.210,180,NONE,"Garen,924,422,100.0,Red",,"RedTower,370,451,100.0,Red"
636,0.801,0.217,180,NONE,"Garen,932,425,100.0,Red",,"RedTower,418,450,100.0,Red"
639,0.797,0.217,180,NONE,"Garen,940,437,100.0,Red",,"RedInhibitor,1040,503,100.0,Red|RedTower,477,443,100.0,Red"
642,0.790,0.217,180,NONE,"Garen,942,441,100.0,Red",,"RedInhibitor,1085,480,100.0,Red|RedTower,530,453,100.0,Red"
645,0.787,0.217,180,NONE,"Garen,950,444,100.0,Red",,"RedInhibitor,1133,498,100.0,Red|RedTower,597,473,100.0,Red"
648,0.783,0.217,180,NONE,"Garen,953,447,100.0,Red",,"RedInhibitor,1191,503,100.0,Red|RedTower,647,483,100.0,Red"
651,0.780,0.217,180,NONE,"Garen,953,448,100.0,Red",,"RedInhibitor,1235,508,100.0,Red|RedTower,698,481,100.0,Red"
654,0.773,0.217,180,NONE,"Garen,951,447,100.0,Red",,"RedInhibitor,1273,506,100.0,Red|RedTower,745,474,100.0,Red"
657,0.769,0.217,180,NONE,"Garen,953,450,100.0,Red",,"RedInhibitor,1320,501,100.0,Red|RedTower,799,474,100.0,Red"
660,0.766,0.217,180,NONE,"Garen,956,450,100.0,Red",,"RedInhibitor,1361,494,100.0,Red|RedTower,847,470,100.0,Red"
663,0.762,0.217,45,NONE,"Garen,955,447,100.0,Red",,"RedInhibitor,1414,495,100.0,Red|RedTower,915,463,100.0,Red"
666,0.759,0.217,180,NONE,"Garen,953,447,100.0,Red",,"RedInhibitor,1456,491,100.0,Red"
669,0.752,0.217,135,NONE,"Garen,952,446,100.0,Red",,"RedInhibitor,1506,486,100.0,Red|RedTower,1024,461,100.0,Red"
672,0.748,0.217,45,NONE,"Garen,952,445,100.0,Red",,"RedInhibitor,1552,490,100.0,Red|RedTower,1072,466,100.0,Red"
675,0.745,0.217,180,NONE,"Garen,953,447,100.0,Red",,"RedInhibitor,1595,488,100.0,Red|RedTower,1120,465,100.0,Red"
