frame,minimap_x_ratio,minimap_y_ratio,move_dir,target,champions,minions,towers
30609,0.413,0.322,180,NONE,"Garen,953,466,100.0,Red",,
30612,0.409,0.322,180,NONE,"Garen,955,467,100.0,Red",,
30615,0.406,0.322,STOPPED,NONE,"Garen,953,469,100.0,Red",,
30618,0.406,0.322,180,NONE,,,
30621,0.402,0.322,180,NONE,"Garen,955,465,100.0,Red",,
30624,0.399,0.322,STOPPED,NONE,"Garen,954,457,100.0,Red",,
30627,0.395,0.322,STOPPED,NONE,"Garen,953,464,100.0,Red",,
30630,0.395,0.322,STOPPED,NONE,"Garen,955,473,100.0,Red",,
30633,0.392,0.322,STOPPED,NONE,"Garen,953,469,100.0,Red",,
30636,0.388,0.325,STOPPED,NONE,,,
30639,0.388,0.325,STOPPED,NONE,,,
30642,0.385,0.325,STOPPED,NONE,,,
30645,0.381,0.325,STOPPED,NONE,,,
30648,0.378,0.325,STOPPED,NONE,,,
30651,0.378,0.325,STOPPED,NONE,,,
30654,0.378,0.325,STOPPED,NONE,,,
30657,0.378,0.325,STOPPED,NONE,,,
30660,0.378,0.325,STOPPED,NONE,,,
30663,0.378,0.325,STOPPED,NONE,,,"RedTower,910,669,100.0,Red"
30666,0.378,0.325,STOPPED,NONE,,,"RedTower,950,667,100.0,Red"
30669,0.378,0.325,STOPPED,NONE,,,"RedTower,980,665,100.0,Red"
30672,0.378,0.325,STOPPED,NONE,,,
30675,0.378,0.325,STOPPED,NONE,,,
30678,0.378,0.325,STOPPED,NONE,,,
30681,0.378,0.325,STOPPED,NONE,"Garen,950,467,100.0,Red|UNKNOWN,1212,667,100.0,Red",,
30684,0.378,0.325,STOPPED,NONE,"Garen,952,475,100.0,Red",,
30687,0.619,0.325,STOPPED,NONE,,,
30690,0.591,0.329,STOPPED,NONE,"Garen,954,468,100.0,Red",,
30693,0.587,0.329,STOPPED,NONE,"Garen,953,461,100.0,Red",,
30696,0.584,0.329,STOPPED,NONE,"Garen,953,466,100.0,Red|UNKNOWN,1402,654,100.0,Red",,
30699,0.580,0.329,STOPPED,NONE,"Garen,953,468,100.0,Red",,
30702,0.580,0.329,STOPPED,NONE,"Garen,953,468,100.0,Red",,
30705,0.580,0.329,STOPPED,NONE,"Garen,952,468,100.0,Red",,
30708,0.580,0.329,STOPPED,NONE,"Garen,955,465,100.0,Red",,
30711,0.580,0.329,STOPPED,NONE,"Garen,953,465,100.0,Red",,
30714,0.580,0.329,STOPPED,NONE,"Garen,953,459,100.0,Red",,
30717,0.580,0.329,STOPPED,NONE,"Garen,952,462,100.0,Red",,
30720,0.580,0.329,STOPPED,NONE,"Garen,953,466,100.0,Red",,
30723,0.580,0.329,STOPPED,NONE,"Garen,956,468,100.0,Red|UNKNOWN,1731,627,100.0,Red",,
30726,0.580,0.329,STOPPED,NONE,"Garen,952,467,100.0,Red|UNKNOWN,1762,626,100.0,Red",,
30729,0.580,0.329,105,NONE,"Garen,953,471,100.0,Red",,
30732,0.580,0.329,STOPPED,NONE,"Garen,955,466,100.0,Red|UNKNOWN,1835,620,100.0,Red",,
30735,0.577,0.210,STOPPED,NONE,"Garen,953,464,100.0,Red|UNKNOWN,1864,618,100.0,Red",,
30738,0.549,0.210,STOPPED,NONE,"Garen,955,463,100.0,Red",,
30741,0.545,0.210,75,NONE,"Garen,953,464,100.0,Red|UNKNOWN,1836,610,100.0,Red",,
30744,0.542,0.210,0,NONE,"Garen,952,466,100.0,Red|UNKNOWN,1853,609,100.0,Red",,
30747,0.542,0.210,15,NONE,"Garen,951,464,100.0,Red|UNKNOWN,1871,605,100.0,Red",,
30750,0.538,0.210,165,NONE,"Garen,953,467,100.0,Red",,
30753,0.535,0.210,STOPPED,NONE,"Garen,955,466,100.0,Red",,
30756,0.535,0.210,135,NONE,"Garen,955,466,100.0,Red",,
30759,0.531,0.210,STOPPED,NONE,"Garen,954,460,100.0,Red",,
30762,0.528,0.210,STOPPED,NONE,"Garen,952,474,100.0,Red",,
30765,0.524,0.210,STOPPED,NONE,,,
30768,0.524,0.210,STOPPED,NONE,,,
30771,0.521,0.210,180,NONE,"Garen,950,465,100.0,Red",,
30774,0.517,0.210,STOPPED,NONE,"Garen,951,467,100.0,Red",,
30777,0.517,0.210,180,NONE,,,
30780,0.514,0.210,STOPPED,NONE,"Garen,954,463,100.0,Red",,
30783,0.510,0.210,180,NONE,"Garen,952,461,100.0,Red",,
30786,0.507,0.210,180,NONE,"Garen,953,463,100.0,Red",,
30789,0.507,0.210,STOPPED,NONE,"Garen,956,464,100.0,Red",,
30792,0.503,0.213,STOPPED,NONE,"Garen,953,466,100.0,Red",,
30795,0.500,0.213,60,NONE,"Garen,953,466,100.0,Red",,
30798,0.500,0.213,STOPPED,NONE,"Garen,953,468,100.0,Red",,
30801,0.497,0.213,STOPPED,NONE,"Garen,953,467,100.0,Red",,
30804,0.493,0.213,90,NONE,"Garen,951,460,100.0,Red",,
30807,0.490,0.213,255,NONE,"Garen,951,461,100.0,Red",,
30810,0.490,0.213,STOPPED,NONE,"Garen,952,466,100.0,Red",,
30813,0.486,0.213,STOPPED,NONE,"Garen,954,468,100.0,Red",,
30816,0.483,0.213,STOPPED,NONE,"Garen,951,468,100.0,Red",,
30819,0.483,0.213,STOPPED,NONE,"Garen,952,470,100.0,Red",,
30822,0.479,0.213,STOPPED,NONE,"Garen,954,464,100.0,Red",,
30825,0.476,0.213,STOPPED,NONE,"Garen,953,463,100.0,Red|UNKNOWN,30,278,100.0,Red",,
30828,0.476,0.213,STOPPED,NONE,"Garen,954,460,100.0,Red|UNKNOWN,48,277,100.0,Red",,
30831,0.472,0.213,STOPPED,NONE,"Garen,953,463,100.0,Red|UNKNOWN,59,275,100.0,Red",,
30834,0.469,0.213,STOPPED,NONE,"Garen,953,467,100.0,Red|UNKNOWN,78,274,100.0,Red",,
30837,0.465,0.213,STOPPED,NONE,"Garen,953,467,100.0,Red",,
30840,0.465,0.213,STOPPED,NONE,"Garen,951,467,100.0,Red|UNKNOWN,154,270,100.0,Red",,"RedTower,196,263,62.1,Red"
30843,0.462,0.213,STOPPED,NONE,"Garen,954,466,100.0,Red|UNKNOWN,184,267,100.0,Red",,"RedTower,195,261,62.8,Red"
30846,0.458,0.213,180,NONE,"Garen,957,465,100.0,Red|UNKNOWN,219,266,100.0,Red",,"RedTower,220,259,61.2,Red"
30849,0.458,0.213,STOPPED,NONE,"Garen,955,458,100.0,Red|UNKNOWN,245,264,100.0,Red",,"RedTower,244,257,63.0,Red"
30852,0.455,0.213,STOPPED,NONE,"Garen,953,461,100.0,Red",,
30855,0.451,0.213,165,NONE,"Garen,953,465,100.0,Red|UNKNOWN,310,260,100.0,Red",,"RedTower,285,247,61.8,Red"
30858,0.448,0.213,STOPPED,NONE,"Garen,954,467,100.0,Red|UNKNOWN,339,258,100.0,Red",,"RedTower,323,250,63.2,Red"
30861,0.448,0.213,STOPPED,NONE,"Garen,951,467,100.0,Red|UNKNOWN,379,256,100.0,Red",,"RedTower,344,250,56.5,Red"
30864,0.444,0.213,STOPPED,NONE,"Garen,953,470,100.0,Red|UNKNOWN,409,256,100.0,Red",,"RedTower,373,246,58.8,Red"
30867,0.441,0.213,STOPPED,NONE,"Garen,957,466,100.0,Red|UNKNOWN,439,252,100.0,Red",,"RedTower,395,241,58.6,Red"
30870,0.437,0.213,STOPPED,NONE,"Garen,955,464,100.0,Red|UNKNOWN,471,251,100.0,Red",,"RedTower,430,241,58.3,Red"
30873,0.437,0.213,STOPPED,NONE,"Garen,953,459,100.0,Red|UNKNOWN,496,248,100.0,Red",,"RedTower,455,242,62.7,Red"
30876,0.434,0.213,STOPPED,NONE,"Garen,952,462,100.0,Red|UNKNOWN,526,247,100.0,Red|UNKNOWN,417,252,100.0,Red",,"RedTower,493,237,62.7,Red"
30879,0.430,0.213,STOPPED,NONE,"Garen,953,465,100.0,Red|UNKNOWN,566,245,100.0,Red",,"RedTower,518,239,56.2,Red"
30882,0.427,0.213,STOPPED,NONE,"Garen,952,467,100.0,Red|UNKNOWN,587,244,100.0,Red",,"RedTower,544,235,63.6,Red"
30885,0.420,0.213,STOPPED,NONE,"Garen,951,465,100.0,Red|UNKNOWN,619,240,100.0,Red",,"RedTower,576,231,63.5,Red"
30888,0.423,0.213,STOPPED,NONE,"Garen,953,466,100.0,Red|UNKNOWN,649,240,100.0,Red",,"RedTower,599,230,62.1,Red"
30891,0.416,0.213,STOPPED,NONE,"Garen,955,470,100.0,Red|UNKNOWN,679,237,100.0,Red",,"RedTower,634,228,63.5,Red"
30894,0.420,0.213,STOPPED,NONE,"Garen,955,459,100.0,Red|UNKNOWN,717,236,100.0,Red",,
30897,0.416,0.213,STOPPED,NONE,"Garen,952,461,100.0,Red|UNKNOWN,740,234,100.0,Red",,"RedTower,688,224,62.3,Red"
30900,0.413,0.213,STOPPED,NONE,"Garen,953,466,100.0,Red|UNKNOWN,769,233,100.0,Red",,"RedTower,710,221,63.2,Red"
30903,0.413,0.217,STOPPED,NONE,"Garen,954,467,100.0,Red|UNKNOWN,807,232,100.0,Red|UNKNOWN,676,231,100.0,Red",,"RedTower,732,221,100.0,Red"
30906,0.409,0.217,STOPPED,NONE,"Garen,950,467,100.0,Red|UNKNOWN,828,231,100.0,Red|UNKNOWN,717,231,100.0,Red",,"RedTower,766,222,100.0,Red"
30909,0.406,0.217,STOPPED,NONE,"Garen,951,471,100.0,Red|UNKNOWN,864,232,100.0,Red|UNKNOWN,739,231,100.0,Red",,"RedTower,790,219,100.0,Red"
30912,0.402,0.217,STOPPED,"Blue Melee,62,652","Garen,964,470,100.0,Red|UNKNOWN,903,231,100.0,Red|UNKNOWN,777,231,100.0,Red","Blue Melee,61,605,0.0,Blue","RedTower,824,218,100.0,Red"
30915,0.402,0.217,STOPPED,"Blue Melee,129,645",,"Blue Melee,129,596,0.0,Blue","RedTower,875,215,100.0,Red"
30918,0.399,0.217,180,NONE,"UNKNOWN,975,232,100.0,Red","Blue Melee,191,582,0.0,Blue",
30921,0.395,0.217,STOPPED,"Blue Melee,251,633","UNKNOWN,1010,233,100.0,Red","Blue Melee,251,574,0.0,Blue",
30924,0.392,0.217,STOPPED,NONE,"Garen,987,460,100.0,Red|UNKNOWN,1047,232,100.0,Red",,
30927,0.388,0.217,STOPPED,"Red Cannon,374,639","Garen,982,186,100.0,Red|UNKNOWN,1087,232,100.0,Red","Red Cannon,374,563,0.0,Blue",
30930,0.385,0.217,180,NONE,"Garen,1006,461,100.0,Red|UNKNOWN,1121,233,100.0,Red|UNKNOWN,151,620,100.0,Blue","Blue Melee,320,524,0.0,Blue|Blue Caster,71,734,0.0,Blue",
30933,0.381,0.217,180,NONE,"Garen,1017,463,100.0,Red|UNKNOWN,1155,232,100.0,Red|UNKNOWN,186,614,100.0,Blue","Blue Melee,379,516,0.0,Blue|Blue Melee,400,600,0.0,Blue|Blue Caster,136,730,0.0,Blue|Blue Caster,1025,509,100.0,Blue",
30936,0.378,0.217,180,NONE,,"Blue Melee,554,488,0.0,Blue|Blue Caster,205,721,0.0,Blue|Blue Cannon,281,512,0.0,Blue|Blue Melee,459,581,54.0,Blue",
30939,0.378,0.217,150,NONE,"Darius,231,523,100.0,Blue|UNKNOWN,1225,232,100.0,Red|UNKNOWN,1106,231,100.0,Red","Blue Caster,268,709,0.0,Blue|Blue Melee,612,479,0.0,Blue|Blue Melee,495,509,0.0,Blue|Blue Cannon,309,491,0.0,Blue","RedTower,1136,202,100.0,Red"
30942,0.374,0.217,STOPPED,"Blue Melee,663,509","Darius,258,557,97.6,Blue|UNKNOWN,1253,232,100.0,Red","Blue Cannon,379,475,0.0,Blue|Blue Melee,663,462,0.0,Blue|Blue Caster,162,514,0.0,Blue|Blue Caster,329,693,0.0,Blue|Blue Melee,575,539,0.0,Blue",
30945,0.371,0.220,150,NONE,"Garen,1026,461,100.0,Red|UNKNOWN,1280,232,100.0,Red|UNKNOWN,1160,230,100.0,Red","Blue Melee,714,467,0.0,Blue|Blue Melee,628,517,0.0,Blue|Blue Caster,381,673,0.0,Blue|Blue Caster,353,479,0.0,Blue","RedTower,1186,193,100.0,Red"
30948,0.367,0.220,105,NONE,"Darius,286,568,99.0,Blue","Blue Melee,765,468,0.0,Blue|Blue Cannon,489,452,0.0,Blue|Blue Caster,409,471,0.0,Blue|Blue Melee,654,431,0.0,Blue|Blue Caster,273,486,0.0,Blue|Blue Caster,428,644,0.0,Blue|Blue Melee,683,507,4.5,Blue",
30951,0.367,0.220,120,NONE,"Darius,312,587,93.6,Blue|Garen,1029,450,100.0,Red","Blue Melee,815,470,0.0,Blue|Blue Melee,707,433,0.0,Blue|Blue Cannon,543,445,0.0,Blue|Blue Caster,335,477,0.0,Blue|Blue Caster,463,463,0.0,Blue|Blue Caster,479,615,0.0,Blue|Blue Melee,735,491,0.0,Blue",
30954,0.364,0.220,90,NONE,"Darius,325,600,100.0,Blue|Garen,1030,452,100.0,Red|UNKNOWN,1370,232,100.0,Red|UNKNOWN,1251,230,100.0,Red","Blue Caster,385,472,0.0,Blue|Blue Melee,866,465,0.0,Blue|Blue Melee,779,503,0.0,Blue|Blue Caster,527,592,0.0,Blue|Blue Melee,755,428,0.0,Blue|Blue Caster,516,455,0.0,Blue","RedTower,1263,184,100.0,Red"
30957,0.360,0.220,105,NONE,"Garen,1030,452,100.0,Red|UNKNOWN,1396,231,100.0,Red|UNKNOWN,1271,231,100.0,Red","Blue Caster,442,459,74.2,Blue|Blue Melee,831,503,0.0,Blue|Blue Caster,575,569,0.0,Blue|Blue Cannon,644,434,0.0,Blue|Blue Melee,808,428,0.0,Blue|Blue Caster,567,444,0.0,Blue","RedTower,1287,179,100.0,Red"
30960,0.360,0.220,STOPPED,"Blue Melee,877,555","Darius,348,638,95.1,Blue|Garen,1027,450,100.0,Red|UNKNOWN,1426,232,100.0,Red","Blue Caster,492,457,0.0,Blue|Blue Melee,857,433,0.0,Blue|Blue Caster,623,434,0.0,Blue|Blue Melee,953,479,0.0,Blue|Blue Melee,877,505,0.0,Blue|Blue Caster,626,552,0.0,Blue",
30963,0.357,0.220,90,NONE,"Darius,350,660,100.0,Blue","Blue Caster,540,443,0.0,Blue|Blue Caster,666,419,0.0,Blue|Red Cannon,724,474,0.0,Blue|Blue Melee,889,442,0.0,Blue|Blue Caster,674,535,0.0,Blue|Blue Melee,937,495,100.0,Blue|Blue Cannon,979,466,0.0,Blue",
30966,0.353,0.224,120,NONE,"Darius,365,657,98.4,Blue|Garen,1030,446,100.0,Red|UNKNOWN,1469,232,100.0,Red","Blue Caster,590,428,0.0,Blue|Blue Caster,721,514,0.0,Blue|Blue Caster,713,397,0.0,Blue|Blue Cannon,764,459,0.0,Blue|Blue Melee,947,437,0.0,Blue",
30969,0.353,0.224,105,NONE,"Garen,1027,438,100.0,Red|UNKNOWN,1480,231,100.0,Red","Blue Caster,734,388,0.0,Blue|Blue Caster,636,399,0.0,Blue|Blue Cannon,803,444,0.0,Blue|Blue Caster,751,507,0.0,Blue",
30972,0.350,0.227,210,NONE,"Garen,1024,442,100.0,Red|UNKNOWN,1510,232,100.0,Red","Blue Caster,674,378,0.0,Blue|Blue Caster,779,498,87.9,Blue|Blue Caster,758,377,0.0,Blue",
30975,0.350,0.227,60,NONE,"Darius,400,686,97.6,Blue|Garen,1031,445,100.0,Red|UNKNOWN,1529,232,100.0,Red","Blue Caster,779,367,89.1,Blue|Blue Cannon,865,431,0.0,Blue|Blue Caster,705,387,0.0,Blue",
30978,0.346,0.227,105,NONE,"Garen,1025,443,100.0,Red|UNKNOWN,1553,232,100.0,Red","Blue Caster,807,359,0.0,Blue|Blue Caster,829,476,0.0,Blue|Blue Caster,729,377,0.0,Blue|Blue Cannon,883,409,0.0,Blue",
30981,0.343,0.231,120,NONE,"Garen,1026,438,100.0,Red|Darius,416,700,97.5,Blue|UNKNOWN,1573,232,100.0,Red|UNKNOWN,1448,231,100.0,Red","Blue Caster,748,368,0.0,Blue|Blue Cannon,908,394,3.3,Blue|Blue Caster,854,462,0.0,Blue|Blue Melee,1101,405,0.0,Blue|Blue Caster,832,346,0.0,Blue","RedTower,1453,145,100.0,Red"
30984,0.343,0.231,STOPPED,"Blue Melee,934,440","Darius,422,713,92.6,Blue|UNKNOWN,1588,232,100.0,Red","Blue Caster,772,360,0.0,Blue|Blue Caster,882,454,0.0,Blue|Blue Melee,934,374,0.0,Blue|Blue Melee,1108,422,100.0,Blue|Blue Melee,933,389,0.0,Blue",
30987,0.339,0.231,45,NONE,"Garen,1023,434,100.0,Red|UNKNOWN,1609,233,100.0,Red|Talon,377,653,74.4,Blue","Blue Caster,792,345,0.0,Blue|Blue Caster,905,437,0.0,Blue|Blue Melee,1133,407,68.8,Blue|Blue Cannon,1165,404,0.0,Blue",
30990,0.339,0.234,210,NONE,"Garen,1021,434,100.0,Red|Talon,377,653,74.4,Blue|UNKNOWN,1622,232,100.0,Red","Blue Caster,814,336,0.0,Blue|Blue Melee,1082,370,0.0,Blue|Blue Melee,970,370,0.0,Blue|Blue Caster,916,429,0.0,Blue|Blue Melee,1167,404,0.0,Blue",
30993,0.336,0.234,STOPPED,"Blue Melee,1200,471","Garen,1021,432,100.0,Red|Darius,448,720,90.2,Blue|UNKNOWN,1640,231,100.0,Red","Blue Melee,1200,414,0.0,Blue|Blue Caster,934,420,91.0,Blue|Blue Melee,1114,382,0.0,Blue",
30996,0.336,0.238,105,NONE,"Garen,1023,438,100.0,Red","Blue Melee,1211,416,0.0,Blue|Blue Melee,1126,393,0.0,Blue|Blue Melee,1009,327,0.0,Blue|Blue Caster,866,317,15.3,Blue",
30999,0.332,0.238,210,NONE,"UNKNOWN,1676,213,100.0,Red","Blue Melee,1123,389,0.0,Blue|Blue Melee,1217,411,0.0,Blue|Blue Caster,945,308,0.0,Blue",
